Nb_plates,CDF
6.70300208223561,0.00020024028834601522
6.99358987518786,0.00040048057669203043
7.2486977395805265,0.0006007208650380457
7.28784789014545,0.0008009611533840609
7.341793475405758,0.001001201441730076
7.379319459239562,0.0012014417300760913
7.380448280075246,0.0014016820184221065
7.395165355315747,0.0016019223067681217
7.4431382684519765,0.001802162595114137
7.468601102238051,0.002002402883460152
7.488170349733598,0.0022026431718061676
7.492430529784431,0.0024028834601521826
7.517362152115655,0.002603123748498198
7.543483276819477,0.002803364036844213
7.547811992343861,0.0030036043251902285
7.5493549236757955,0.0032038446135362435
7.661707841578472,0.003404084901882259
7.689087679499517,0.003604325190228274
7.703051545332519,0.0038045654785742893
7.722336638161759,0.004004805766920304
7.762550462033832,0.00420504605526632
7.786861799564542,0.004405286343612335
7.7869203928913295,0.00460552663195835
7.828288089609471,0.004805766920304365
7.831416968427415,0.005006007208650381
7.84150234051171,0.005206247496996396
7.84235790815786,0.005406487785342411
7.847594956692217,0.005606728073688426
7.8504852003339725,0.0058069683620344415
7.862380273483695,0.006007208650380457
7.86755519112564,0.0062074489387264715
7.884840884690909,0.006407689227072487
7.892026596376157,0.006607929515418502
7.892929462586172,0.006808169803764518
7.915827471598667,0.007008410092110532
7.916726780978211,0.007208650380456548
7.917502312433342,0.007408890668802563
7.927286365881876,0.007609130957148579
7.929028648063796,0.007809371245494593
7.932152590132914,0.008009611533840609
7.932981277303004,0.008209851822186623
7.934291493644629,0.00841009211053264
7.956430256244664,0.008610332398878654
7.956931631875518,0.00881057268722467
7.959637963099503,0.009010812975570685
7.9687154384905075,0.0092110532639167
7.969446250936773,0.009411293552262716
7.976330634072996,0.00961153384060873
7.980498430552281,0.009811774128954745
7.9805251544673705,0.010012014417300761
7.98684437005772,0.010212254705646776
7.987183444652463,0.010412494993992792
7.987300630330556,0.010612735282338807
8.02600103940605,0.010812975570684821
8.072041336848462,0.011013215859030838
8.085294437451449,0.011213456147376852
8.116444645495092,0.011413696435722867
8.127683986765332,0.011613936724068883
8.129121601282716,0.011814177012414898
8.137990836611316,0.012014417300760914
8.153178569065368,0.012214657589106928
8.196207365115203,0.012414897877452943
8.228299764222147,0.01261513816579896
8.232567148032837,0.012815378454144974
8.26284681891597,0.013015618742490988
8.26850707332562,0.013215859030837005
8.269605829171581,0.01341609931918302
8.293312566446184,0.013616339607529036
8.297108838911573,0.01381657989587505
8.301680554848332,0.014016820184221065
8.312229522014968,0.014217060472567081
8.314116652074123,0.014417300760913096
8.359541706552728,0.01461754104925911
8.36964690626082,0.014817781337605127
8.376066944307713,0.015018021625951141
8.376703613390145,0.015218261914297157
8.385619651001686,0.015418502202643172
8.386183379919228,0.015618742490989187
8.398670907110198,0.015818982779335203
8.463384088069112,0.016019223067681217
8.46425237686109,0.016219463356027232
8.46889929280637,0.016419703644373247
8.479520400691639,0.016619943932719265
8.49855806087587,0.01682018422106528
8.542544555809707,0.017020424509411294
8.554582586411854,0.017220664797757308
8.587957467094483,0.017420905086103323
8.605170204858496,0.01762114537444934
8.605432624290074,0.017821385662795355
8.634463648392494,0.01802162595114137
8.636980860474633,0.018221866239487385
8.675898457070765,0.0184221065278334
8.678287983200443,0.018622346816179414
8.679574278900946,0.01882258710452543
8.705184072639756,0.019022827392871446
8.722115426295275,0.01922306768121746
8.726329477728166,0.019423307969563475
8.726828004866263,0.01962354825790949
8.739398004866691,0.019823788546255508
8.747361131515596,0.020024028834601523
8.751705252608112,0.020224269122947537
8.753691295893738,0.02042450941129355
8.767383955087766,0.020624749699639566
8.768290678110112,0.020824989987985584
8.7771260758768,0.0210252302763316
8.793038255492768,0.021225470564677613
8.803732745842229,0.021425710853023628
8.815272058500664,0.021625951141369643
8.824004031946226,0.021826191429715657
8.85196800247522,0.022026431718061675
8.85528920118881,0.02222667200640769
8.859037746435776,0.022426912294753704
8.86182114920588,0.02262715258309972
8.864348218283514,0.022827392871445733
8.868134478441593,0.02302763315979175
8.877053123769189,0.023227873448137766
8.879255069092032,0.02342811373648378
8.893066406120086,0.023628354024829795
8.909356727194087,0.02382859431317581
8.910763141813373,0.024028834601521828
8.929764621495494,0.024229074889867842
8.931306453690272,0.024429315178213857
8.936045688692932,0.02462955546655987
8.948029189077657,0.024829795754905886
8.953459183497785,0.0250300360432519
8.95354002938068,0.02523027633159792
8.954712285036141,0.025430516619943933
8.960248855158953,0.025630756908289948
8.967858508833793,0.025830997196635962
8.98637727082074,0.026031237484981977
9.003166333362104,0.026231477773327995
9.00386810859216,0.02643171806167401
9.006425789015374,0.026631958350020024
9.01038963318496,0.02683219863836604
9.02229432476871,0.027032438926712053
9.034264560226426,0.02723267921505807
9.038101674120067,0.027432919503404086
9.038300010348971,0.0276331597917501
9.040699307147325,0.027833400080096115
9.042894639744306,0.02803364036844213
9.043101863441603,0.028233880656788144
9.072049619553475,0.028434120945134162
9.074975559118673,0.028634361233480177
9.112506211193603,0.02883460152182619
9.11708486902977,0.029034841810172206
9.125840315838477,0.02923508209851822
9.130207605670927,0.02943532238686424
9.131845409085477,0.029635562675210253
9.13794017291945,0.029835802963556268
9.154756934053918,0.030036043251902282
9.174468321484913,0.030236283540248297
9.180007899505545,0.030436523828594315
9.194383976477356,0.03063676411694033
9.202169980006294,0.030837004405286344
9.214275210872042,0.03103724469363236
9.223716166705392,0.031237484981978373
9.228634738582587,0.03143772527032439
9.23032649625394,0.031637965558670406
9.232465470579088,0.03183820584701642
9.241404372825986,0.032038446135362435
9.242108690006072,0.03223868642370845
9.249945982215085,0.032438926712054464
9.251421375349416,0.03263916700040048
9.255168052813637,0.03283940728874649
9.262699858805608,0.03303964757709251
9.265285838290282,0.03323988786543853
9.265370505683503,0.03344012815378454
9.267227469654625,0.03364036844213056
9.277640493551008,0.03384060873047657
9.279435570936894,0.03404084901882259
9.284906265376508,0.034241089307168605
9.287778536214265,0.034441329595514616
9.288274727716782,0.034641569883860635
9.293519842091495,0.034841810172206646
9.304861542766162,0.035042050460552664
9.308864202038212,0.03524229074889868
9.309363888453202,0.03544253103724469
9.313870167814637,0.03564277132559071
9.31546141098639,0.03584301161393672
9.317161016742073,0.03604325190228274
9.317412474071983,0.03624349219062875
9.319667806245356,0.03644373247897477
9.319718527462108,0.03664397276732079
9.327466538362096,0.0368442130556668
9.328007044298833,0.037044453344012816
9.329159774330979,0.03724469363235883
9.33059563373782,0.037444933920704845
9.331949664236888,0.03764517420905086
9.338375326728684,0.037845414497396875
9.342573392162434,0.03804565478574289
9.346674177717855,0.038245895074088904
9.35030496354356,0.03844613536243492
9.35730669119232,0.03864637565078094
9.372826135210001,0.03884661593912695
9.37813436335518,0.03904685622747297
9.385089183034736,0.03924709651581898
9.388940613946339,0.039447336804165
9.392189022728342,0.039647577092511016
9.392694362882956,0.03984781738085703
9.393036736244426,0.040048057669203045
9.396413432875251,0.040248297957549056
9.401483228475186,0.040448538245895074
9.406100464252713,0.04064877853424109
9.433159690450793,0.0408490188225871
9.43716665058681,0.04104925911093312
9.449476249238154,0.04124949939927913
9.45859832204341,0.04144973968762515
9.467358712495013,0.04164997997597117
9.471826453354776,0.04185022026431718
9.475458684559847,0.0420504605526632
9.476572326049258,0.04225070084100921
9.487147151374506,0.04245094112935523
9.487647572819565,0.042651181417701245
9.494730566284483,0.042851421706047256
9.501451839607746,0.043051661994393274
9.502876396183854,0.043251902282739285
9.50372353036589,0.0434521425710853
9.506512218697097,0.043652382859431314
9.520069605448397,0.04385262314777733
9.521069522601396,0.04405286343612335
9.525812854936033,0.04425310372446936
9.527817392050803,0.04445334401281538
9.528337199237335,0.04465358430116139
9.53547049016326,0.04485382458950741
9.535576981968724,0.04505406487785343
9.539256950725623,0.04525430516619944
9.541191136900888,0.045454545454545456
9.553670714233643,0.04565478574289147
9.556289811220376,0.045855026031237485
9.5715309701393,0.0460552663195835
9.571730074545972,0.046255506607929514
9.572869106067829,0.04645574689627553
9.573604464385948,0.04665598718462154
9.578954798873957,0.04685622747296756
9.580252825078045,0.04705646776131358
9.592030250237668,0.04725670804965959
9.608221296941796,0.04745694833800561
9.608386020498571,0.04765718862635162
9.619011287644199,0.04785742891469764
9.61906565019207,0.048057669203043656
9.624137260525158,0.04825790949138967
9.63074614350165,0.048458149779735685
9.633952019443834,0.048658390068081696
9.640308252185163,0.048858630356427714
9.643913550082363,0.04905887064477373
9.645836962034771,0.04925911093311974
9.64778981635335,0.04945935122146576
9.648461154892644,0.04965959150981177
9.654505183081271,0.04985983179815779
9.654729556163304,0.0500600720865038
9.656537296152706,0.05026031237484982
9.664081657549463,0.05046055266319584
9.66601208080107,0.05066079295154185
9.66617868264581,0.050861033239887866
9.672801929318172,0.05106127352823388
9.672878856405287,0.051261513816579896
9.67774196446197,0.051461754104925914
9.680647560370442,0.051661994393271925
9.684991096483024,0.05186223468161794
9.695336741722631,0.052062474969963954
9.695447542736424,0.05226271525830997
9.704310874662777,0.05246295554665599
9.706004956215036,0.052663195835002
9.71367695838299,0.05286343612334802
9.724214044834138,0.05306367641169403
9.726171394135331,0.05326391670004005
9.7312203303335,0.053464156988386066
9.743136116551621,0.05366439727673208
9.743361429746958,0.053864637565078095
9.744193618182816,0.054064877853424106
9.744304190669816,0.054265118141770124
9.746661645620849,0.05446535843011614
9.747390216104431,0.054665598718462154
9.75016523632872,0.05486583900680817
9.750289427918212,0.05506607929515418
9.756453976508265,0.0552663195835002
9.758355485006096,0.05546655987184622
9.771774334952482,0.05566680016019223
9.771859845529773,0.05586704044853825
9.775716391922503,0.05606728073688426
9.776024122981095,0.05626752102523028
9.776545026595269,0.05646776131357629
9.782801421758187,0.056668001601922306
9.787894140459201,0.056868241890268324
9.789191774040795,0.057068482178614335
9.789909129029223,0.05726872246696035
9.801726343497933,0.057468962755306364
9.80252193257282,0.05766920304365238
9.802648524386607,0.0578694433319984
9.803556987967273,0.05806968362034441
9.80911851014698,0.05826992390869043
9.810866702408582,0.05847016419703644
9.819818761393957,0.05867040448538246
9.829381660527797,0.05887064477372848
9.832414418560688,0.05907088506207449
9.834319535778011,0.059271125350420506
9.835422889081627,0.05947136563876652
9.83752164672882,0.059671605927112535
9.837547682717954,0.05987184621545855
9.840341146187075,0.060072086503804564
9.841030077280088,0.06027232679215058
9.844958642438925,0.06047256708049659
9.852287071163706,0.06067280736884261
9.866928872975453,0.06087304765718863
9.869514398152507,0.06107328794553464
9.877480111064322,0.06127352823388066
9.878601558584224,0.06147376852222667
9.883162296081526,0.06167400881057269
9.885637041108744,0.061874249098918706
9.889180562023583,0.06207448938726472
9.892976046632999,0.062274729675610735
9.899968348434442,0.062474969963956746
9.907744939510252,0.06267521025230276
9.91763434301078,0.06287545054064878
9.91902117430654,0.0630756908289948
9.919418099563602,0.06327593111734081
9.919720161606357,0.06347617140568683
9.92418319068397,0.06367641169403283
9.924593462716137,0.06387665198237885
9.926111114082353,0.06407689227072487
9.930343744719261,0.06427713255907089
9.93396476218762,0.0644773728474169
9.945220953205599,0.06467761313576291
9.951220102552186,0.06487785342410893
9.9525177507205,0.06507809371245495
9.952811515071513,0.06527833400080096
9.955059721942275,0.06547857428914698
9.956743379906907,0.06567881457749299
9.962471558607685,0.065879054865839
9.968110238594459,0.06607929515418502
9.971897720753507,0.06627953544253104
9.972042386496835,0.06647977573087706
9.978755210542802,0.06668001601922306
9.980738855874629,0.06688025630756908
9.981712199998153,0.0670804965959151
9.985116523599471,0.06728073688426112
9.985991297649628,0.06748097717260713
9.987129658800624,0.06768121746095314
9.990251464347484,0.06788145774929916
9.99275196085678,0.06808169803764517
9.997401738265802,0.06828193832599119
9.997447451937061,0.06848217861433721
9.999256823911269,0.06868241890268321
10.002995177602688,0.06888265919102923
10.003673603350434,0.06908289947937525
10.02683738063505,0.06928313976772127
10.034831141472717,0.06948338005606729
10.045872776826863,0.06968362034441329
10.057970277215034,0.06988386063275931
10.07371658822029,0.07008410092110533
10.075564584441516,0.07028434120945135
10.07614691559836,0.07048458149779736
10.08119624001921,0.07068482178614337
10.081379562340455,0.07088506207448939
10.091374207328089,0.0710853023628354
10.092089780319904,0.07128554265118142
10.093442257278927,0.07148578293952744
10.100509071459628,0.07168602322787344
10.100617094314861,0.07188626351621946
10.103198971490704,0.07208650380456548
10.108241615102655,0.0722867440929115
10.12861576847438,0.0724869843812575
10.135481220622717,0.07268722466960352
10.137164338890175,0.07288746495794954
10.139178905576864,0.07308770524629556
10.141313692300132,0.07328794553464157
10.188511912425358,0.07348818582298758
10.189654586569743,0.0736884261113336
10.193575986454455,0.07388866639967961
10.193916246772686,0.07408890668802563
10.222929468489442,0.07428914697637165
10.231854322667685,0.07448938726471765
10.242220829671922,0.07468962755306367
10.25222863150229,0.07488986784140969
10.256859413757713,0.07509010812975571
10.257286675147899,0.07529034841810173
10.261888736502984,0.07549058870644773
10.2671910020036,0.07569082899479375
10.267921698850909,0.07589106928313977
10.272485790576846,0.07609130957148579
10.27660171701856,0.0762915498598318
10.278007837273226,0.07649179014817781
10.296552932846724,0.07669203043652383
10.29716983328298,0.07689227072486984
10.313820244534863,0.07709251101321586
10.318099211729498,0.07729275130156188
10.334397457192255,0.07749299158990788
10.348457647879401,0.0776932318782539
10.362394814252282,0.07789347216659992
10.367443150909185,0.07809371245494594
10.369754103305509,0.07829395274329196
10.377151426652498,0.07849419303163796
10.382811618033703,0.07869443331998398
10.383308045433116,0.07889467360833
10.389578265573896,0.07909491389667601
10.396124271172294,0.07929515418502203
10.402975907155275,0.07949539447336804
10.404252299451265,0.07969563476171405
10.40645581582285,0.07989587505006007
10.422579242792594,0.08009611533840609
10.423649322599777,0.08029635562675211
10.428893390582312,0.08049659591509811
10.455920059727653,0.08069683620344413
