log_A_GasCooler,cumulative probability
-0.03453782707743742,2.9951119772531227e-06
0.000326373472538867,2.9951119772531227e-06
0.03519057402251515,7.986965272674994e-06
0.07005477457249143,1.1980447909012491e-05
0.10491897512246773,1.9967413181687487e-05
0.13978317567244403,4.7921791636049964e-05
0.17464737622242027,7.787291140858119e-05
0.20951157677239657,0.00012479633238554678
0.24437577732237287,0.0001906887958851155
0.27923997787234917,0.00032946231749784354
0.3141041784223254,0.0005351266732692246
0.3489683789723017,0.0008166671991310182
0.383832579522278,0.0011890594549694897
0.4186967800722543,0.001782091626465608
0.45356098062223055,0.0025967620842784573
0.48842518117220685,0.003699961662566691
0.5232893817221831,0.005192525797897831
0.5581535822721595,0.00720524104661193
0.5930177828221357,0.009837944474617425
0.6278819833721121,0.0131555301747548
0.6627461839220883,0.017420569630363245
0.6976103844720645,0.022831738602600554
0.7324745850220409,0.029577729146033672
0.7673387855720171,0.03764755918341267
0.8022029861219935,0.04744756557298489
0.8370671866719697,0.058859940576978374
0.8719313872219461,0.07234892655186735
0.9067955877719223,0.08800837033960576
0.9416597883218986,0.105736438132967
0.9765239888718749,0.12566990671224562
1.0113881894218513,0.14792658381521356
1.0462523899718275,0.17243558512507587
1.0811165905218036,0.1993516580939906
1.11598079107178,0.22815564997923388
1.1508449916217562,0.25907019743778154
1.1857091921717324,0.29189762307913486
1.2205733927217088,0.3260438963611386
1.2554375932716852,0.36172566371681414
1.2903017938216614,0.39855755407175486
1.3251659943716376,0.43610228107728183
1.360030194921614,0.47434486917350877
1.3948943954715902,0.5125065892463498
1.4297585960215664,0.5502999105459888
1.4646227965715428,0.587231637966838
1.4994869971215192,0.6234475336251236
1.5343511976714954,0.6585262851027122
1.5692153982214716,0.6922083160282417
1.604079598771448,0.7241072569566466
1.6389437993214242,0.7540473946519278
1.6738079998714004,0.7820726574230853
1.7086722004213768,0.8080792147215742
1.7435364009713532,0.8323326331427109
1.7784006015213294,0.8540062617807735
1.8132648020713056,0.8735713315868501
1.848129002621282,0.8910108702597359
1.8829932031712582,0.9066992667965877
1.9178574037212344,0.9206485016453146
1.9527216042712108,0.9326529104501452
1.987585804821187,0.9434452972748473
2.022450005371163,0.9525803888054692
2.0573142059211396,0.9605204306571673
2.092178406471116,0.9671835564358964
2.1270426070210924,0.9730030590076992
2.1619068075710683,0.9779689546659849
2.1967710081210448,0.9820273313951629
2.2316352086710207,0.9854197948947315
2.266499409220997,0.9882282115587359
2.3013636097709735,0.990490519472221
2.33622781032095,0.9923844286125041
2.3710920108709264,0.9938899715664034
2.4059562114209023,0.9951918469058494
2.4408204119708787,0.9962031963835019
2.4756846125208547,0.9970268521772465
2.510548813070831,0.9976747947349923
2.5454130136208075,0.9981629979872846
2.580277214170784,0.9985663397335547
2.6151414147207603,0.9988818248618253
2.6500056152707363,0.9991284224146192
2.6848698158207127,0.999339078623686
2.719734016370689,0.9994948244465032
2.754598216920665,0.9996016501070252
2.7894624174706415,0.9996935002076609
2.824326618020618,0.9997643845244559
2.8591908185705943,0.9998202932813647
2.8940550191205703,0.9998532395131144
2.9289192196705467,0.9998871841155234
2.963783420220523,0.9999161368646368
2.998647620770499,0.9999390993897957
3.0335118213204755,0.9999570700616592
3.068376021870452,0.9999750407335227
3.1032402224204283,0.9999790342161591
3.1381044229704043,0.9999860228107726
3.1729686235203807,0.9999890179227499
3.207832824070357,0.9999920130347271
3.242697024620333,0.9999960065173634
3.2775612251703095,0.9999980032586816
3.312425425720286,0.9999980032586816
3.3472896262702623,0.9999990016293406
3.3821538268202382,0.9999990016293406
3.4170180273702147,0.9999999999999997
