log_A_GasCooler,cumulative probability
-3.233810710387856,1.9954503731492193e-06
-3.123221248383738,4.988625932873049e-06
-3.01263178637962,1.097497705232071e-05
-2.9020423243755022,2.0952228918066806e-05
-2.7914528623713837,3.292493115696212e-05
-2.680863400367266,4.888853414215588e-05
-2.5702739383631483,6.684758750049886e-05
-2.4596844763590298,9.877479347088637e-05
-2.349095014354912,0.0001446701520533184
-2.2385055523507944,0.00022648361735243643
-2.127916090346676,0.00034022428862194197
-2.017326628342558,0.0004938739673544319
-1.90673716633844,0.0008021710500059864
-1.796147704334322,0.0012062497505687035
-1.685558242330204,0.0018078780380731932
-1.5749687803260861,0.0026639262481542086
-1.464379318321968,0.003966955341820649
-1.35378985631785,0.005864628646685558
-1.243200394313732,0.008516582192600871
-1.132610932309614,0.01207646565829908
-1.0220214703054962,0.017060102965239257
-0.911432008301378,0.023748852616035442
-0.8008425462972599,0.03263758630322864
-0.690253084293142,0.0439877080257014
-0.5796636222890241,0.05845073233028695
-0.469074160284906,0.07603464101847787
-0.3584846982807881,0.09702677894400766
-0.2478952362766702,0.12141317795426428
-0.13730577427255208,0.14933351957536817
-0.02671631226843396,0.18008640300115736
0.08387314973568394,0.21387436644450653
0.19446261173980184,0.25054176477631
0.30505207374391996,0.2890369956499182
0.41564153574803786,0.32915652312726984
0.5262309977521558,0.3704972662329888
0.6368204597562739,0.4125084806640859
0.7474099217603918,0.45492177834537256
0.8579993837645099,0.4974637825757274
0.968588845768628,0.5392435247635392
1.0791783077727457,0.5801253142834338
1.1897677697768638,0.6200213513189927
1.300357231780982,0.6584058346968911
1.4109466937850996,0.6948357744342898
1.5215361557892177,0.7290517619826794
1.6321256177933359,0.7611864947918744
1.742715079797454,0.7909087280999321
1.8533045418015721,0.8183142435247635
1.9638940038056898,0.8431556052200981
2.074483465809808,0.8656523127269824
2.185072927813926,0.8853933032685476
2.2956623898180437,0.9030201141397612
2.406251851822162,0.9186255337829747
2.51684131382628,0.9321636668396056
2.6274307758303976,0.9438510196751406
2.7380202378345158,0.9538691782735362
2.848609699838634,0.962364808237219
2.9591991618427516,0.9693877958255177
3.0697886238468697,0.9753013130063454
3.180378085850988,0.980190166420561
3.290967547855106,0.9840832900985751
3.401557009859224,0.9874077104202417
3.5121464718633417,0.9900646525920899
3.62273593386746,0.9921409187053516
3.733325395871578,0.993852017400327
3.8439148578756956,0.9951909646007101
3.9545043198798138,0.9962455601229194
4.065093781883932,0.9970666879514704
4.17568324388805,0.9977341661012887
4.286272705892168,0.9982330286945761
4.396862167896286,0.9986091710899148
4.5074516299004035,0.9989294408748052
4.618041091904522,0.9991958334996206
4.72863055390864,0.9993784172087637
4.839220015912757,0.9995141078341379
4.949809477916875,0.9996318394061536
5.060398939920994,0.999722632398132
5.170988401925112,0.9997904777108191
5.28157786392923,0.9998383685197747
5.392167325933348,0.9998842638783572
5.502756787937465,0.9999112024583947
5.613346249941584,0.9999371433132457
5.723935711945702,0.9999511114658577
5.83452517394982,0.9999630841680965
5.945114635953938,0.9999730614199623
6.055704097958055,0.9999750568703355
6.166293559962173,0.9999770523207087
6.276883021966292,0.9999840363970147
6.38747248397041,0.9999910204733208
6.498061945974528,0.9999930159236939
6.608651407978646,0.9999950113740671
6.719240869982763,0.9999950113740671
6.829830331986882,0.9999970068244403
6.940419793991,0.9999970068244403
7.051009255995118,0.9999980045496268
7.161598717999236,0.9999990022748134
7.272188180003353,0.9999990022748134
7.382777642007471,0.9999990022748134
7.49336710401159,0.9999990022748134
7.603956566015708,0.9999990022748134
7.714546028019826,1.0
