h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler,log_A_recup_LT,log_A_recup_MT
1.2501033335071572,0.7586945327889101,1.2195443809047102,0.9945570556369058,1.0908597407928375,1.1540475673835164,1.0247154336021618,0.7352470181492499,51.42448425292969,1.127156066894531,0.5534622192382813,0.6053146362304688,23783.493041992188,0.5386009216308594,280.8055114746094,323.86456909179685,357.3402160644531,-0.2633237329600751,-0.5577965170044309,0.8392667089220799,-1.675193362528733,-1.0434587647585958
0.9328837660621923,0.8620311453819104,1.020120351607094,0.8164404914789698,1.0390332109243696,0.989759725084166,0.977520916947479,1.2046610170081782,55.17448425292969,1.1021560668945312,0.5784622192382813,0.5803146362304688,20033.493041992188,0.3511009216308594,298.3055114746094,311.36456909179685,349.8402160644531,-0.45320718856611564,-1.1656844895110212,-0.43601388165755695,-1.9357264678211863,-1.2905802030006353
0.7864568815631295,1.2200816168550324,1.1280484899105694,1.1624035409767268,1.1571822945327306,1.088670668636471,0.868557116507455,0.8531440634568579,32.67448425292969,1.1521560668945312,0.5284622192382813,0.6303146362304688,27533.493041992188,0.4761009216308594,283.3055114746094,316.36456909179685,354.8402160644531,0.7432776991109408,-0.41912829947553143,1.9375691240262547,-0.9349709598611665,-0.05793895995296698
1.0413227349322818,1.1901912740802487,0.8426586668748406,0.9587964341242532,0.833780962147038,0.9779385745981604,0.9144329664146149,1.1781595857470575,46.73698425292969,1.1209060668945312,0.5722122192382814,0.5615646362304688,29095.993041992188,0.3979759216308594,281.4305114746094,321.98956909179685,350.4652160644531,-0.42810618866447253,-0.8559500620285991,0.11833833190979291,-1.3868503578374929,-0.9928433015863921
1.1610594952691498,0.8429765675599561,0.9608718245917335,1.054481920753852,0.9557133047061684,1.0750313119170525,0.726620527480278,0.8328234887954965,39.23698425292969,1.170906066894531,0.5222122192382813,0.6115646362304688,21595.993041992188,0.2729759216308594,296.4305114746094,326.98956909179685,355.4652160644531,-0.10248553614379949,-1.1948367514207747,0.7389126777663481,-1.3871189400809576,-1.0869467134753423
0.890908447456634,1.1121108500681323,0.9090299551039727,0.6811914876546042,0.6445589658431468,1.1353363643332248,1.0615369273741682,0.6353615860884532,57.98698425292969,1.1459060668945311,0.5972122192382814,0.6365646362304688,25345.993041992188,0.7104759216308594,293.9305114746094,314.48956909179685,357.9652160644531,-1.1505410234935667,-0.35643574691730745,1.5647355138082164,-2.3557349333624877,-1.1220686859481617
1.211803176667075,0.9849691929094969,0.878829736029806,0.7885073119883654,1.2416408674695982,1.0015175197334554,0.8049009010615291,1.1373220348947586,44.86198425292969,1.158406066894531,0.6347122192382814,0.6740646362304688,27220.993041992188,0.6167259216308594,295.1805114746094,313.23956909179685,356.7152160644531,-0.4963781438944502,-0.04091774370890314,1.2892410191723882,-1.6870605695745284,-0.6036822197256667
0.9196212090568967,0.9361151151680918,0.9359140375593538,0.9827706189771985,1.1381090450703217,0.8303559899507894,1.2859287231868042,0.8710738317075997,33.61198425292969,1.1834060668945312,0.6097122192382813,0.7490646362304688,28470.993041992188,0.3042259216308594,282.6805114746094,320.73956909179685,349.2152160644531,1.4106367407391611,-0.6552205007465401,1.331647764476156,-0.7314973587145529,-0.3802907519951434
1.124127646641963,1.1461718607370428,1.1458769839775407,1.2531728940019764,0.9304333418530797,1.0493951674171098,0.9893456422119186,1.0765239566980795,48.61198425292969,1.283406066894531,0.5097122192382814,0.6490646362304688,23470.993041992188,0.5542259216308594,292.6805114746094,310.73956909179685,359.2152160644531,-0.30548851307950947,-0.09622965965432755,0.5778625750171441,-1.4283109927425142,-0.4825572919568255
0.7473026211182379,1.0322401097280516,0.7937854433133166,1.0805112820452438,1.0269922761395687,1.1755271636697457,1.0881792012916203,1.23976971866405,56.11198425292969,1.1334060668945312,0.4597122192382813,0.6990646362304688,20970.993041992188,0.4292259216308594,297.6805114746094,325.73956909179685,354.2152160644531,-0.4900537907390153,-0.78585427191151,0.4378519550947961,-1.6927024288831014,-1.1177684571388828
