name,First-order Sobol indices,Total-order Sobol indices  
phi,0.479661,0.503608  
Q,0.238548,0.250090  
f_single_phase,0.078368,0.095909  
T1_prime,0.048606,0.063375  
beta,0.018197,0.042543  
h_single_phase,0.005090,0.033379  
h_condensation,0.008336,0.030510  
eta_is,0.007453,0.017664  
f_condensation,0.003234,0.017444  
T4_prime,0.002912,0.016421  
gamma,0.001658,0.014272  
f_evaporation,0.002995,0.010696  
h_evaporation,0.000743,0.008288  
