name,First-order Sobol indices,Total-order Sobol indices  
phi,0.641129,0.641129  
Q,0.218827,0.218827  
f_single_phase,0.100986,0.100986  
T1_prime,0.027597,0.027597  
T4_prime,0.006073,0.006073  
beta,0.002492,0.002492  
eta_is,0.001032,0.001032  
f_condensation,0.000713,0.000713  
h_condensation,0.000614,0.000614  
gamma,0.000338,0.000338  
f_evaporation,0.000120,0.000120  
h_single_phase,0.000061,0.000061  
h_evaporation,0.000017,0.000017  
