name,First-order Sobol indices,Total-order Sobol indices  
h_condensation,0.407578,0.476469  
beta,0.190289,0.236558  
Q,0.162604,0.165282  
h_single_phase,0.086833,0.120513  
phi,0.011175,0.104499  
f_single_phase,0.007066,0.024748  
T4_prime,0.003573,0.006280  
T1_prime,0.000475,0.002763  
f_evaporation,0.000034,0.002686  
gamma,0.000295,0.002628  
f_condensation,0.000028,0.002601  
h_evaporation,0.000116,0.002232  
eta_is,0.000093,0.002093  
