name,First-order Sobol indices,Total-order Sobol indices  
phi,0.480149,0.533341  
Q,0.233876,0.239515  
f_single_phase,0.096128,0.108157  
beta,0.020566,0.102948  
h_single_phase,0.013502,0.080557  
T1_prime,0.029656,0.042690  
eta_is,0.006674,0.012415  
T4_prime,0.000594,0.006286  
h_condensation,0.000299,0.006246  
f_evaporation,0.000023,0.006053  
gamma,0.000155,0.006001  
f_condensation,0.000032,0.005444  
h_evaporation,0.000073,0.004396  
