name,First-order Sobol indices,Total-order Sobol indices  
h_condensation,0.415286,0.463321  
beta,0.190301,0.226257  
Q,0.159693,0.161677  
h_single_phase,0.096208,0.107019  
phi,0.010708,0.089739  
f_single_phase,0.009496,0.021801  
T4_prime,0.005648,0.012911  
eta_is,0.001143,0.005364  
f_condensation,0.001243,0.004933  
T1_prime,0.000923,0.004898  
h_evaporation,0.000068,0.004358  
f_evaporation,0.000339,0.003076  
gamma,0.000798,0.002791  
