log_A_cond,cumulative probability
-0.32520321117075834,9.952625502607588e-07
-0.28887833101687155,9.952625502607588e-07
-0.25255345086298486,9.952625502607588e-07
-0.2162285707090981,2.9857876507822766e-06
-0.17990369055521135,4.976312751303794e-06
-0.1435788104013246,4.976312751303794e-06
-0.10725393024743787,5.971575301564552e-06
-0.07092905009355113,7.96210040208607e-06
-0.03460416993966439,1.0947888052868347e-05
0.0017207102142223485,1.4928938253911383e-05
0.03804559036810909,2.1895776105736694e-05
0.07437047052199583,3.2843664158605036e-05
0.11069535067588257,4.876786496277717e-05
0.1470202308297693,8.957362952346828e-05
0.18334511098365608,0.00014829411998885304
0.21966999113754282,0.00024881563756518966
0.2559948712914295,0.00042199132131056174
0.29231975144531624,0.0007205700863887894
0.32864463159920304,0.0012361160874238624
0.3649695117530898,0.002043274015685338
0.40129439190697647,0.0034067837095425775
0.4376192720608632,0.0055047971654922576
0.47394415221475,0.008754329392093635
0.5102690323686367,0.01344301126637207
0.5465939125225234,0.02031529917592261
0.5829187926764101,0.02986583860822485
0.619243672830297,0.04258728452565787
0.6555685529841837,0.05909470918428281
0.6918934331380704,0.08047095823878339
0.7282183132919572,0.10665930172379474
0.764543193445844,0.1385743859230065
0.8008680735997307,0.17583602054221906
0.8371929537536174,0.2183327361758032
0.873517833907504,0.2654982284326606
0.9098427140613908,0.3165323062223815
0.9461675942152776,0.3700973366774155
0.9824924743691643,0.4262082487360166
1.0188173545230512,0.4824803933277599
1.055142234676938,0.5374706397547673
1.0914671148308246,0.5910177554838967
1.1277919949847113,0.6415910267128468
1.164116875138598,0.6880817309606274
1.2004417552924846,0.7294697241132211
1.2367666354463716,0.7666995103308253
1.2730915156002582,0.7994048329949441
1.3094163957541451,0.8277608583144234
1.3457412759080318,0.8524871611131016
1.3820661560619185,0.8741162068553684
1.4183910362158052,0.8928072375492655
1.4547159163696919,0.9093096858951392
1.4910407965235786,0.9236215613678889
1.5273656766774655,0.9360205422190374
1.5636905568313522,0.9468300887774195
1.600015436985239,0.9560810541820932
1.6363403171391258,0.9640033440821688
1.6726651972930124,0.9706397547673076
1.7089900774468991,0.9762918507902384
1.7453149576007858,0.9810511963055853
1.7816398377546725,0.9849028623750945
1.8179647179085594,0.9879642899796965
1.8542895980624463,0.9905878020621839
1.890614478216333,0.9926489908037739
1.9269393583702197,0.9942802261236513
1.9632642385241064,0.9955601337632867
1.999589118677993,0.9965792826147537
2.0359139988318797,0.9973715116047612
2.0722388789857664,0.9980154464747799
2.108563759139653,0.9984513714717941
2.1448886392935402,0.9988056849396869
2.181213519447427,0.9990853537163101
2.2175383996013136,0.9992814204387115
2.2538632797552003,0.9994516103348061
2.290188159909087,0.99958099446634
2.3265130400629737,0.999676539671165
2.3628379202168603,0.9997511843624346
2.3991628003707475,0.9998039332775984
2.435487680524634,0.9998457343047094
2.471812560678521,0.9998795732314182
2.5081374408324075,0.9998984832198732
2.544462320986294,0.9999213742585292
2.580787201140181,0.999939288984434
2.6171120812940676,0.9999482463473863
2.6534369614479543,0.999958198972889
2.689761841601841,0.9999691468609418
2.726086721755728,0.9999751184362434
2.7624116019096148,0.9999790994864445
2.7987364820635015,0.9999820852740953
2.835061362217388,0.9999860663242963
2.871386242371275,0.9999910426370476
2.9077111225251615,0.9999910426370476
2.944036002679048,0.9999950236872487
2.9803608828329353,0.999996018949799
3.016685762986822,0.999996018949799
3.0530106431407087,0.999996018949799
3.0893355232945954,0.9999970142123492
3.125660403448482,0.9999970142123492
3.1619852836023687,0.9999980094748995
3.1983101637562554,0.9999980094748995
3.234635043910142,0.9999990047374497
3.2709599240640284,1.0
