name,First-order Sobol indices,Total-order Sobol indices  
beta,0.291978,0.426510  
phi,0.180485,0.278854  
h_evaporation,0.137395,0.204447  
T1_prime,0.019523,0.109414  
Q,0.065245,0.089020  
f_single_phase,0.003663,0.045599  
h_single_phase,0.008232,0.042566  
T4_prime,0.011487,0.033958  
f_condensation,0.002292,0.031126  
f_evaporation,0.000229,0.029366  
gamma,0.000935,0.024554  
eta_is,0.001922,0.021591  
h_condensation,0.000199,0.021397  
