h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler
0.8115559712776349,1.057159108047905,0.7918157323127608,1.209110492364273,0.9244626398387578,1.2113838386764766,0.9027782023605252,0.8862541782363963,34.3744572355252,1.1412187262119888,0.4901543138836629,0.6934203242355873,23358.52784121501,0.4106653576689319,290.41705545130856,325.5702170902741,345.7999760258714,-0.2397801934295702,-0.808550528352277,1.1868251502863554
1.306137917950037,1.0651596959827474,0.9853220376155024,0.8734909401165022,1.2281738859009304,1.0139199273626969,0.8905794367031064,1.097114000330047,56.62529393555441,1.2783406974000997,0.6339883289834576,0.5500974463793343,27094.10391353677,0.5090625416959231,298.4598512636041,318.6247957371455,344.8462367756983,0.0410698149000895,0.0764065980747994,0.924854814652477
1.2338189385350125,0.921778057853758,1.243113092691204,0.9659458282659948,1.1293580432943466,1.2204637393536073,1.191304920115816,0.9815016075908,56.88396017106511,1.1902726904675105,0.4976606750722537,0.6608400254344547,24581.36108785245,0.4025387162716514,291.15796875735725,315.8198570231101,348.5524609302457,-0.1928163912174044,-0.5933266976271752,1.0485545574074209
1.2768645382104675,0.9564012800560672,1.0978570046332925,0.8573790205981215,1.21095526302457,0.9843534660538028,0.7160261310846066,0.8251475308464551,57.95266040733687,1.2194720954094285,0.5047906802360587,0.7197597523859703,22459.780620457008,0.6947500971529667,290.1735501730997,326.7965381606384,362.3676632425853,-0.8186703733771832,-0.0141918744645233,1.6268901262267068
0.8336342363922619,0.7969990637321215,0.903982621038921,1.0668511025185008,1.2121187195939906,1.1829092929757783,0.9324725068663302,0.7999308640388915,59.388941658271335,1.1276999895091546,0.5937398330420792,0.5612872422876641,28576.24804586712,0.5494064115678434,295.73560988612485,315.8310007840307,348.7718110759944,-0.4789392484130267,-0.3095136717003551,1.2287622821054096
0.7697122585547957,1.0588205956184142,1.257169941939657,1.001971653653816,0.9697457307929526,0.9776290778341948,0.8482087951145931,0.9865251964872852,45.98957425953357,1.2523741405050448,0.6318682761368724,0.6579369145359517,22966.458900073016,0.490388924165745,279.5565263057141,325.89842137465183,345.533431940177,-0.303526108590284,-0.3439924167711783,0.954198277786324
1.248686478747913,0.7292296721272483,0.953818193295776,0.8906226105525594,0.9609745072062446,1.0399022235069777,0.5739793832324934,1.163893316701334,48.25470143533212,1.1809203208837868,0.5145757262383727,0.7074191287664842,29898.90409992504,0.6022199428969244,297.0266745590335,318.8763509350904,362.0234707257658,-0.5395721511644115,-0.1435332048370977,1.9138627018085312
1.0570818310196743,0.9503354015322686,1.1324350565442969,1.0928221093576116,0.9907655667329656,1.0203259414524348,1.1089704246961416,1.0012041334548878,47.64359093192606,1.1851564024215488,0.5717879549381701,0.6887282599780762,22909.965801207683,0.4339262967228497,284.0814755524942,322.50902114105475,344.298316898905,-0.3796911732318787,-0.6385208004605399,0.6473522959984296
0.9300623216529964,0.9110404111243464,0.950464463940276,0.9940985443036224,1.0198460647272751,1.050252655060749,0.848951508791378,0.7761329500079931,55.69203831652664,1.119926480675587,0.5161021632191074,0.7487291142785518,23306.961527070216,0.6838012358318555,287.9295664889803,325.2028338657315,356.07726945437986,-1.0132217942975397,-0.3382474121790237,1.4727797417106951
1.0157621977341555,1.0987456637859343,0.9536615823640092,0.8477125500482797,1.0235817790192905,1.2689864867001546,1.0912682184750675,0.9881150286127088,40.44842217465345,1.2763866365102408,0.4611144453657083,0.7308159334659976,27018.406954676844,0.3851725078794819,281.1906992335307,328.13436443274657,362.9643694604705,0.2298859927880557,-0.5311258054113819,1.9695597445666984
0.9358343628231384,0.9312028448873332,1.0275323758585797,1.0367439847995463,0.964826807324304,0.8378345961139784,0.7823483435476883,1.1762618634159914,52.81134789197376,1.205190256994213,0.6168521990941982,0.587218409818306,27598.272672597344,0.4528961714167541,293.2490696658726,316.7683477191963,353.42531218663504,-0.2662879796516723,-0.4543692599189917,1.2453112931374346
1.065123358452407,1.282608791369099,0.7823123711255424,0.8063778879154333,1.037509562163202,1.1376729948993762,1.189128561582114,1.1195673542687803,35.74051546002827,1.2110003010001529,0.5695593558130896,0.5832428746641632,26135.327020582885,0.5908777763515742,289.8215622378204,314.23702600098767,349.338169897219,-0.4682228187463264,-0.1533053560879578,1.612749335057473
0.9166589761489776,1.2487006697556244,1.242368821134049,1.206261603142576,0.9838254369329532,0.7233096066327953,1.1029636833353516,1.0216623804866585,46.24405852688172,1.1948889289954163,0.4910873585747015,0.7002490206047205,26921.761246207498,0.4769687575732961,279.1180080589091,324.9188821931694,358.8142060356513,-0.3897639152748052,-0.5316300462273124,1.3180097894352985
1.1292949219881885,1.3317636131129706,1.0934424498954831,0.9257831943609358,1.2772611774753173,0.8204448016627012,0.8697920607091318,0.8212761686730937,47.70935322777128,1.19980957238384,0.4574745218098476,0.5760719151980647,26557.103065358635,0.384490533110277,280.229387748272,325.8058115742466,349.986279549376,-0.1523210581573185,-0.6187888204709298,1.297544967781053
0.8873861382173913,0.8920640979702413,0.856508639613281,1.0949084011097148,1.4176259894093204,0.9055337210618688,1.228059287776387,0.85075660273404,50.9223585222243,1.155992443478901,0.5639008759661605,0.6336981873091262,23478.222276487464,0.3664334956684133,280.7506699382332,313.5967852619376,348.8346238045674,-0.2874750843780119,-0.8357908555785808,0.980025730348914
1.1404568549669734,1.1450849331505788,0.9520033071175203,0.8132347798313433,1.183401466046665,1.0958513371039194,1.0090378323143407,0.9677585567735884,48.6807919714267,1.246866630005474,0.4791240859420327,0.5963765756110466,28868.54625513225,0.3713636288653599,287.9755460639971,312.5404807517479,348.6747756058918,0.1392958422086543,-0.379501206786889,1.4572763296801847
0.8031784158796318,1.2319389659559246,1.021111440521232,0.93647790756976,0.9840940555845996,1.1401454210247868,0.91181710155939,0.9894456567592244,57.37773320229748,1.2889838031741816,0.524950967841776,0.5587167622086849,22239.38493265597,0.6267264542361548,297.6677349208309,325.96264859224027,358.9399902727571,-0.5603028326433821,-0.0634009324330879,1.3694871505151571
0.8534163290028449,0.7927344896575201,0.7925053381280796,0.9444723585876972,0.8043041393163728,1.1713259715944773,1.0082572049966867,1.0576670319175807,37.1133677619635,1.2644237022153852,0.5698654871690689,0.6932433477484627,22139.382912446104,0.2576314462914877,289.2774363088606,320.2338999020227,363.12606632182127,0.1586163076346542,-1.2534049566490473,1.7322975632032378
1.0401110774083702,0.966927290112987,1.058320880460243,0.6462490950637896,0.9753291643425545,0.7574248232586218,1.0895385967079665,1.0129064250655129,55.388898860078456,1.2409650365386231,0.6227586673383219,0.631946565061271,27077.826548648256,0.5664389520788522,279.03464464800527,324.0752985112071,362.4467092444818,-0.3955208694279722,-0.2924734590369938,2.3178462900670147
0.914732431655078,1.040533839854813,1.0943287424980073,1.1469170812079466,0.9038532266427178,1.2013379368184778,1.145247191204548,1.287286539350384,37.71679993097939,1.1397708527586363,0.5411790509681197,0.7373825676409902,29402.42554670665,0.6777535510488728,296.3431107237297,325.58216906627325,356.0366648488807,-0.7446596789252012,-0.0868311523206977,1.6543873962376072
1.091950763997107,1.1701606306308103,0.9204435310627394,0.9625065515658534,0.9162836155333404,1.2907940586064917,0.8505550933665389,1.0665790401789534,36.60512911139246,1.2862604116622205,0.5089255369719474,0.5759718314544301,20502.12707092012,0.2728262180537033,290.85843298921515,314.47419706876275,349.8434206036091,-0.0937094949502642,-1.0267403324942797,0.9505108136280166
1.0404317727532957,0.4697009178140207,0.9595187722551858,0.9472569883505088,0.9874841392457636,1.0284635607461965,0.936922745241997,1.0309377068882173,48.01995978365352,1.1639047813893186,0.6126421716943791,0.731170470425356,25797.664780828178,0.4793300709304914,297.1294206090919,314.2602845622449,360.7064286245197,0.0671106826480876,-0.2079427747101056,1.7115715165128336
0.8609662897073573,0.766958224184676,1.197794340218599,1.2393783269648555,1.0786412282031197,0.921577913627366,1.075236645580242,1.060495248724124,34.09848461124395,1.13952424247563,0.5879046042991304,0.737843465859426,29240.33649202496,0.3857339423961726,298.5946857038836,326.145598681258,349.51920456584213,0.2759265463058813,-0.4598002024599292,1.4558338150259484
0.9151852328467884,0.9874105689597004,0.6772490147901475,1.2913611074140587,0.8133178985491682,0.8642317078223432,0.9182901004270488,1.0546804531356264,56.33359572207155,1.278842511750253,0.4964214166442048,0.7238297086335977,27140.625148574487,0.6200736716994157,290.2668714272544,317.4012900550132,362.2753633452398,-0.5018838568682543,-0.0154084708338945,1.1659890311545411
