log_A_cond,probability density
-0.16048964380929653,3.0243741017618646e-05
-0.12747882485992224,0.0
-0.09446800591054796,0.0
-0.061457186961173665,3.0243741017618646e-05
-0.028446368011799367,0.0
0.004564450937574918,0.0
0.0375752698869492,0.0
0.0705860888363235,0.0
0.1035969077856978,6.048748203523729e-05
0.1366077267350721,0.0002117061871233305
0.1696185456844464,0.0002721936691585678
0.20262936463382067,0.0008770684895109423
0.23564018358319494,0.0018146244610571186
0.26865100253256924,0.0032663240299028134
0.30166182148194354,0.0053531421601185
0.33467264043131784,0.008861416118162263
0.36768345938069213,0.016392107631549305
0.40069427833006643,0.02585839857006394
0.43370509727944073,0.04095002533785565
0.46671591622881503,0.06181820664001251
0.49972673517818933,0.09596339024890396
0.5327375541275636,0.13739731544304148
0.5657483730769379,0.1910799557493146
0.5987591920263122,0.25474303059140274
0.6317700109756864,0.3416635422760378
0.6647808299250607,0.43012648475257237
0.697791648874435,0.5385805400417529
0.7308024678238093,0.6602208664146151
0.7638132867731836,0.7906318776825866
0.7968241057225579,0.9267589560028882
0.8298349246719322,1.0587426418037758
0.8628457436213065,1.1709771647201588
0.8958565625706808,1.2809736508012377
0.9288673815200551,1.3744872980277145
0.9618782004694294,1.4389669538772774
0.9948890194188037,1.4832437907270712
1.027899838368178,1.510069989009699
1.0609106573175522,1.491591063247934
1.0939214762669267,1.4519112750328182
1.1269322952163008,1.4075437069599719
1.1599431141656753,1.3254924375791723
1.1929539331150494,1.2213632372555112
1.225964752064424,1.119169636356978
1.258975571013798,1.0081146193402823
1.2919863899631725,0.9050741936932556
1.3249972089125466,0.8139498020071706
1.358008027861921,0.7287834273015565
1.3910188468112952,0.6486072698638539
1.4240296657606692,0.5854280948780441
1.4570404847100438,0.5142645722635875
1.4900513036594178,0.4502083287882711
1.5230621226087924,0.40278614287264514
1.5560729415581664,0.3569971189719705
1.589083760507541,0.3067925088827235
1.622094579456915,0.26260640325598267
1.6551053984062896,0.2295499943237255
1.6881162173556636,0.20084868409800544
1.7211270363050382,0.1708166492675101
1.7541378552544122,0.14610751285611567
1.7871486742037868,0.12300129471865504
1.820159493153161,0.10313115687007889
1.8531703121025354,0.08637612434631943
1.8861811310519097,0.07273619714737235
1.919191950001284,0.05951968232267389
1.952202768950658,0.049146079153630624
1.9852135879000323,0.03964954447409778
2.0182244068494066,0.033268115119380735
2.0512352257987807,0.02564669238294044
2.0842460447481552,0.020595987632998435
2.1172568636975297,0.015908207775267302
2.150267682646904,0.014002852091157527
2.183278501596278,0.010797015543289785
2.2162893205456524,0.008800928636127086
2.249300139495027,0.0073794728082989
2.282310958444401,0.004959973526889492
2.315321777393775,0.0042038800014489635
2.3483325963431496,0.003780467627202356
2.381343415292524,0.0024194992814094755
2.414354234241898,0.0019053556841099875
2.4473650531912723,0.0014819433098633037
2.480375872140647,0.0012702371227399916
2.5133866910900213,0.0008468247484933164
2.5463975100393954,0.00078633726645809
2.5794083289887695,0.0006048748203523689
2.612419147938144,0.0005443873383171393
2.6454299668875185,0.0004838998562818951
2.6784407858368926,0.0003024374101761885
2.7114516047862667,0.00030243741017618443
2.744462423735641,0.00015121870508809425
2.7774732426850157,0.00012097496407047377
2.81048406163439,0.00012097496407047539
2.843494880583764,0.00012097496407047377
2.8765056995331384,6.048748203523769e-05
2.909516518482513,9.073122305285532e-05
2.942527337431887,0.0
2.975538156381261,3.0243741017618846e-05
3.008548975330635,0.0
3.0415597942800097,6.048748203523769e-05
3.074570613229384,3.0243741017618443e-05
3.1075814321787583,3.0243741017618443e-05
