log_A_cond,cumulative probability
-0.16048964380929653,9.983706590843745e-07
-0.12747882485992224,9.983706590843745e-07
-0.09446800591054796,9.983706590843745e-07
-0.061457186961173665,1.996741318168749e-06
-0.028446368011799367,1.996741318168749e-06
0.004564450937574918,1.996741318168749e-06
0.0375752698869492,1.996741318168749e-06
0.0705860888363235,1.996741318168749e-06
0.1035969077856978,3.993482636337498e-06
0.1366077267350721,1.0982077249928118e-05
0.1696185456844464,1.9967413181687487e-05
0.20262936463382067,4.892016229513435e-05
0.23564018358319494,0.0001088224018401968
0.26865100253256924,0.0002166464330213092
0.30166182148194354,0.00039335803967924346
0.33467264043131784,0.0006858806427909651
0.36768345938069213,0.001226997540014696
0.40069427833006643,0.002080604453531836
0.43370509727944073,0.0034323983259320788
0.46671591622881503,0.005473067953100539
0.49972673517818933,0.008640898054375259
0.5327375541275636,0.01317649595859557
0.5657483730769379,0.019484201782690648
0.5987591920263122,0.027893477844158333
0.6317700109756864,0.03917207117983451
0.6647808299250607,0.05337089869333248
0.697791648874435,0.07114988339030702
0.7308024678238093,0.09294431487811891
0.7638132867731836,0.11904372064790263
0.7968241057225579,0.14963679275422512
0.8298349246719322,0.1845867544167918
0.8628457436213065,0.2232416695952206
0.8958565625706808,0.26552765886073926
0.9288673815200551,0.31090061020414683
0.9618782004694294,0.35840208779272226
0.9948890194188037,0.4073651800261972
1.027899838368178,0.45721382703428004
1.0609106573175522,0.5064524695696623
1.0939214762669267,0.5543812498003259
1.1269322952163008,0.6008454202741127
1.1599431141656753,0.6446010111498036
1.1929539331150494,0.684919211846267
1.225964752064424,0.7218639180856843
1.258975571013798,0.7551426072649438
1.2919863899631725,0.7850198476087027
1.3249972089125466,0.8118889971566404
1.358008027861921,0.8359467349285966
1.3910188468112952,0.8573577920833201
1.4240296657606692,0.8766832529312163
1.4570404847100438,0.893659547618287
1.4900513036594178,0.908521293249417
1.5230621226087924,0.9218175936871027
1.5560729415581664,0.9336023609469346
1.589083760507541,0.9437298329126865
1.622094579456915,0.9523986853455162
1.6551053984062896,0.9599763186479666
1.6881162173556636,0.9666064981949459
1.7211270363050382,0.9722452956774544
1.7541378552544122,0.9770684243314911
1.7871486742037868,0.9811287978019873
1.820159493153161,0.984533241749465
1.8531703121025354,0.98738458835181
1.8861811310519097,0.9897856697869079
1.919191950001284,0.9917504632439859
1.952202768950658,0.993372815564998
1.9852135879000323,0.9946816794990576
2.0182244068494066,0.9957798872240504
2.0512352257987807,0.996626505542954
2.0842460447481552,0.9973063959617904
2.1172568636975297,0.9978315389284688
2.150267682646904,0.9982937845436248
2.183278501596278,0.9986502028689179
2.2162893205456524,0.9989407287307115
2.249300139495027,0.999184331171528
2.282310958444401,0.9993480639596178
2.315321777393775,0.9994868374812306
2.3483325963431496,0.9996116338136162
2.381343415292524,0.999691503466343
2.414354234241898,0.9997544008178653
2.4473650531912723,0.9998033209801604
2.480375872140647,0.999845252547842
2.5133866910900213,0.9998732069262963
2.5463975100393954,0.9998991645634325
2.5794083289887695,0.9999191319766142
2.612419147938144,0.9999371026484777
2.6454299668875185,0.999953076579023
2.6784407858368926,0.9999630602856139
2.7114516047862667,0.9999730439922048
2.744462423735641,0.9999780358455002
2.7774732426850157,0.9999820293281365
2.81048406163439,0.9999860228107729
2.843494880583764,0.9999900162934092
2.8765056995331384,0.9999920130347274
2.909516518482513,0.9999950081467046
2.942527337431887,0.9999950081467046
2.975538156381261,0.9999960065173636
3.008548975330635,0.9999960065173636
3.0415597942800097,0.9999980032586818
3.074570613229384,0.9999990016293409
3.1075814321787583,0.9999999999999999
