log_A_cond,probability density
-0.15622425360372397,3.06276388133894e-05
-0.12362720408360492,0.0
-0.09103015456348584,0.0
-0.058433105043366795,3.06276388133894e-05
-0.025836055523247747,0.0
0.0067609939968713145,0.0
0.039358043516990376,0.0
0.07195509303710942,0.0
0.10455214255722847,9.188291644016819e-05
0.13714919207734752,0.0
0.16974624159746657,0.00039815930457406213
0.20234329111758564,0.0009494568032150696
0.23494034063770472,0.0016845201347364166
0.26753739015782374,0.003460923185913002
0.30013443967794284,0.005176070959462808
0.33273148919806184,0.008483855951308862
0.36532853871818094,0.014946287740933999
0.3979255882383,0.02441022813427139
0.43052263775841904,0.03843768671080362
0.4631196872785381,0.06131653290440567
0.49571673679865713,0.08719688770171946
0.5283137863187761,0.127717253851834
0.5609108358388952,0.1798761227510356
0.5935078853590143,0.24578680147744947
0.6261049348791334,0.32272343017668464
0.6587019843992524,0.40985906260077615
0.6912990339193714,0.5128598119302064
0.7238960834394905,0.6360135475988431
0.7564931329596096,0.7580340606313889
0.7890901824797286,0.8982473911190826
0.8216872319998476,1.013866727639631
0.8542842815199667,1.1549682596529123
0.8868813310400858,1.2542936923247336
0.9194783805602049,1.34887184098048
0.9520754300803239,1.4113215965209907
0.9846724796004429,1.470096035403875
1.017269529120562,1.4915660102120611
1.0498665786406811,1.4897283518832576
1.0824636281608,1.4622859875064707
1.115060677680919,1.4196829419170363
1.1476577272010382,1.3406942614173052
1.1802547767211573,1.253773022464906
1.2128518262412764,1.1569590561757825
1.2454488757613955,1.0575417405875278
1.2780459252815144,0.9456896036410227
1.3106429748016335,0.855246186225084
1.3432400243217526,0.7689987553265797
1.3758370738418717,0.6896731707999012
1.4084341233619906,0.6170856668121727
1.4410311728821097,0.5507768287811806
1.4736282224022288,0.48884774310050727
1.506225271922348,0.42719430616915455
1.538822321442467,0.3797827212860304
1.5714193709625859,0.33610770833813464
1.604016420482705,0.2962917778807285
1.636613470002824,0.2588035479731399
1.6692105195229432,0.22005958487420244
1.701807569043062,0.19081018980741693
1.7344046185631812,0.1646541862607811
1.7670016680833003,0.1393863842397349
1.7995987176034194,0.11810017526442931
1.8321957671235385,0.09950919850470265
1.8647928166436574,0.08597178214918388
1.8973898661637765,0.06986164413334109
1.9299869156838956,0.05938699165916193
1.9625839652040147,0.04658463863516519
1.9951810147241338,0.039969068651473094
2.027778064244253,0.03267969061388643
2.0603751137643718,0.0260334929913813
2.0929721632844904,0.021653740641066267
2.12556921280461,0.017059594819057864
2.1581662623247286,0.014272479687039433
2.190763311844848,0.010076493169605093
2.223360361364967,0.009647706226217643
2.2559574108850864,0.00698310164945277
2.288554460405205,0.00557423026403686
2.3211515099253246,0.0048085392937021266
2.3537485594454433,0.003950965406927279
2.386345608965562,0.002480838743884537
2.4189426584856815,0.0020520518004970858
2.4515397080058,0.001684520134736414
2.4841367575259197,0.0010413397196552376
2.5167338070460383,0.001163850274908795
2.549330856566158,0.0008269462479615123
2.5819279060862765,0.0005819251374543975
2.614524955606396,0.0005206698598276188
2.6471220051265147,0.0007044356927079644
2.6797190546466334,0.0003062763881338934
2.712316104166753,0.0003369040269472828
2.7449131536868716,0.00024502111050711474
2.777510203206991,9.188291644016803e-05
2.81010725272711,0.00018376583288033606
2.8427043022472294,9.188291644016803e-05
2.875301351767348,9.188291644016803e-05
2.9078984012874676,6.125527762677869e-05
2.9404954508075862,3.062763881338934e-05
2.9730925003277053,3.062763881338976e-05
3.0056895498478244,9.188291644016803e-05
3.038286599367943,3.062763881338934e-05
3.0708836488880626,6.125527762677869e-05
