h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,T3_prime,T5_prime,log_A_evap,log_A_GasCooler,log_A_recup
1.219847315338233,1.1186547920564571,1.3471987850010263,1.0145493947489077,1.309112188732298,0.7495892078317943,0.8814288316832032,1.046170265333809,56.1029662170279,1.2701163458188485,0.6341695695631374,0.7475299127472116,29446.14219474024,309.0182506570964,358.7905617534077,0.9482877588071336,0.9103826148194052,-0.0503841171858036
0.9661335549270196,0.8635918817807892,0.7199102211112378,1.0892735538155371,1.2633011263664806,1.0815040288569902,1.0707202535703997,0.7434747411015061,30.63808232551161,1.2734588401919604,0.5733300629041477,0.5580218382824965,26832.48028289646,320.8130275118804,357.32489395485953,0.837562975227882,1.107173654791847,-0.3332913670162583
1.0101292307031886,1.2104191466404148,1.102939028556177,0.8772668975149791,0.962655377728139,0.900606436158123,1.282303674471255,0.7977721866841431,56.24105018052598,1.241672595343007,0.6093074581952354,0.7234062992244897,24971.74764008427,327.1780668441331,343.87320761049523,0.6877249578190533,-0.3849481504601326,-0.5915358662185829
0.7862877720679815,0.7897223405811579,0.7580926193215523,1.313858091352819,1.1457356426431533,1.085589800288974,1.2018130069232469,1.1114896141034072,45.86811402081637,1.2674026656727344,0.5463044703025101,0.6657350817144787,26178.47240201214,320.1822364029266,349.2125671189066,0.8257463067773891,0.4464263546077721,-0.3333249269692909
0.9183425913212226,1.0880285640700404,0.9292102201315848,0.8490973927750447,1.0968063924377722,0.8855111265186225,1.2389779939959096,1.0256298157191912,58.17203095538689,1.2394942923338568,0.4734616377924789,0.6377230838379181,28689.04984478718,324.5337771885358,348.4122513982168,0.8272512105230699,-0.0894334531982995,-0.3949594782744554
1.0166383884564798,1.3285683438714968,1.1633425895451048,0.8178717080818402,1.2052947336298525,0.7292676849003221,0.9233176485353224,0.972402499547098,53.963497073209965,1.23602815435206,0.4750371584405101,0.6950515320830273,25706.09746638829,325.83412926696815,350.35272814943033,0.7736562235810652,1.0193411473848482,-0.4887898866730802
0.8273509633866546,0.8514195512303968,1.0096420028643194,1.1737166310250102,0.8552614809129844,0.7558686343175256,0.8515592769612128,1.002765089959809,59.93802331600013,1.2237222756430368,0.5871130574457943,0.6473337882849406,20303.87059696837,312.71159543897863,344.9028549352768,0.2432393327497848,-0.4172861683701891,-0.8858000887626886
1.0563547027518507,0.9150553405595844,0.8383382833106041,1.1187494040944403,1.1029077189997658,1.0072127419992074,0.9811319619850528,1.0521372558042503,40.521354463551305,1.2505433279115283,0.5360611789798926,0.7246846476163321,29309.486955069777,312.39089679816453,361.8891564606212,0.7835551658414517,1.0192606082023483,-0.23390185279262
0.9099041965121792,1.014947704763146,0.8927044436110048,1.0936179725578232,1.1587636730274382,1.0389583752582223,1.0083587368433042,0.9190360479535956,53.0156486679338,1.1317210210586146,0.4901049453400674,0.7301403728022517,26895.26751031561,320.3696197770198,354.2260448142476,0.4253131308999699,1.05857863467835,-0.7996324337363885
0.9562459375310084,0.9244786518825702,1.1019396623402014,1.094251826389642,0.7361890770365329,0.8643525062343387,1.1641287277706422,0.8832542911896532,42.05792740827727,1.2761741518397858,0.5483189093482874,0.6343441853746911,26765.133857772467,316.37056939613404,349.26048621316045,0.6168365970109618,0.1186909192734278,-0.5331306080889323
1.2778417276763403,1.0102844462209042,1.0324687884372965,0.8654118442771253,0.6941151733359849,0.750771990659656,1.229432547919092,0.8532440833577453,48.8251638965511,1.1058494566069117,0.5663942803828798,0.6684700657186725,26588.85470232657,326.1504624679602,352.0940508100967,0.0785871066629692,1.1669025962361232,-1.2393388319285203
0.99797541628931,0.8406544429410843,1.0068357759855722,1.011370683729059,0.9595889748333164,0.9900880302029024,0.9762988152131516,1.0612379133571708,56.21031342559016,1.265163350112953,0.5037986808870196,0.7324726691233382,23938.644056541583,315.2184275860544,355.16188666721234,0.6191809049564517,0.8051338347505073,-0.524772761242798
