Q_cond 	 N_LP 	 N_HP 	 z_LP 	 z_HP 	 p_3 	 p_5 	 h_3 	 p_10 	 p_8 	 mdot_wf_bottom 	 mdot_wf_top 	 mdot_LT 	 mdot_MT 	 mdot_HT 	 p_1    h_1 Sum of residuals 	 time 
25000.00 	 38.00 	 38.00 	 22.50 	 20.00 	 1858961.00 	 4444106.56 	 723716.60 	 624318.56 	 1852088.04	 0.0330 	 0.0707 	 0.4271 	 0.3600 	 0.1492 	 641730.99 	 602622.82	 0.51 	 83.84
25000.00 	 38.00 	 38.00 	 4.50 	 20.00 	 2070774.32 	 11819646.55 	 611982.57 	 475663.18 	 1905558.18	 0.0176 	 0.0826 	 0.2985 	 0.2932 	 0.1488 	 466387.72 	 569863.69	 1.50 	 355.84
25000.00 	 38.00 	 38.00 	 13.50 	 29.00 	 1957992.35 	 4469716.96 	 708607.88 	 595453.71 	 1900125.90	 0.0282 	 0.0783 	 0.3574 	 0.3883 	 0.1471 	 596843.29 	 605772.06	 0.26 	 132.27
25000.00 	 38.00 	 38.00 	 13.50 	 11.00 	 1882800.89 	 6976606.91 	 736591.54 	 616135.46 	 1872390.67	 0.0364 	 0.0575 	 0.3793 	 0.2189 	 0.1483 	 629898.70 	 453171.59	 0.24 	 1103.77
25000.00 	 54.00 	 38.00 	 13.50 	 20.00 	 1871706.93 	 4443184.43 	 732736.19 	 474927.25 	 1879898.29	 0.0305 	 0.0686 	 0.4161 	 0.3650 	 0.1479 	 468147.49 	 598258.90	 0.07 	 117.44
25000.00 	 22.00 	 38.00 	 13.50 	 20.00 	 1798756.12 	 4595227.99 	 723644.85 	 625491.38 	 1819610.86	 0.0256 	 0.0667 	 0.3476 	 0.4058 	 0.1477 	 733652.30 	 603991.11	 0.58 	 279.68
25000.00 	 38.00 	 54.00 	 13.50 	 20.00 	 1390154.95 	 4296236.47 	 720691.09 	 573001.50 	 1391546.66	 0.0292 	 0.0689 	 0.3786 	 0.3805 	 0.1486 	 572107.42 	 595395.62	 0.04 	 159.15
25000.00 	 38.00 	 22.00 	 13.50 	 20.00 	 2432897.26 	 4467121.43 	 739588.86 	 589692.66 	 1903216.57	 0.0268 	 0.0622 	 0.3453 	 0.3201 	 0.1348 	 588518.97 	 613473.25	 0.70 	 223.95
25000.00 	 38.00 	 38.00 	 25.50 	 20.00 	 1858961.00 	 4444106.56 	 723716.60 	 624318.56 	 1852088.04	 0.0330 	 0.0707 	 0.4271 	 0.3600 	 0.1492 	 641730.99 	 602622.82	 0.58 	 79.15
25000.00 	 38.00 	 38.00 	 1.50 	 20.00 	 2070774.32 	 11819646.55 	 611982.57 	 475663.18 	 1905558.18	 0.0176 	 0.0826 	 0.2985 	 0.2932 	 0.1488 	 466387.72 	 569863.69	 5.09 	 126.81
25000.00 	 38.00 	 38.00 	 13.50 	 32.00 	 1995324.75 	 4475234.41 	 703316.59 	 579111.34 	 1906648.77	 0.0272 	 0.0789 	 0.3359 	 0.3370 	 0.1474 	 593687.56 	 618708.06	 0.50 	 113.69
25000.00 	 38.00 	 38.00 	 13.50 	 8.00 	 1828447.47 	 7468999.08 	 770137.45 	 614072.72 	 1821591.24	 0.0367 	 0.0478 	 0.4092 	 0.1160 	 0.1483 	 630674.92 	 462088.46	 0.42 	 978.50
25000.00 	 58.00 	 38.00 	 13.50 	 20.00 	 1872080.39 	 4440687.97 	 733030.03 	 474265.92 	 1879003.63	 0.0305 	 0.0686 	 0.4157 	 0.3646 	 0.1479 	 467259.09 	 598527.49	 0.14 	 136.17
25000.00 	 18.00 	 38.00 	 13.50 	 20.00 	 1799858.49 	 4602059.53 	 723075.94 	 627576.59 	 1821779.22	 0.0257 	 0.0668 	 0.3488 	 0.4061 	 0.1477 	 735397.25 	 602153.21	 0.84 	 125.54
25000.00 	 38.00 	 58.00 	 13.50 	 20.00 	 1320263.06 	 4293596.13 	 714950.12 	 570299.03 	 1322129.88	 0.0294 	 0.0696 	 0.3791 	 0.3876 	 0.1488 	 569249.93 	 593775.31	 0.08 	 162.29
25000.00 	 38.00 	 18.00 	 13.50 	 20.00 	 2710538.64 	 4501697.22 	 748206.92 	 571587.50 	 1904781.55	 0.0250 	 0.0588 	 0.3037 	 0.3196 	 0.1300 	 572679.53 	 625867.78	 0.97 	 237.37
25000.00 	 38.00 	 38.00 	 28.50 	 20.00 	 1858961.00 	 4444106.56 	 723716.60 	 624318.56 	 1852088.04	 0.0330 	 0.0707 	 0.4271 	 0.3600 	 0.1492 	 641730.99 	 602622.82	 0.64 	 76.32
25000.00 	 38.00 	 38.00 	 -1.50 	 20.00 	 2070774.32 	 11819646.55 	 611982.57 	 475663.18 	 1905558.18	 0.0176 	 0.0826 	 0.2985 	 0.2932 	 0.1488 	 466387.72 	 569863.69	 7.09 	 131.30
25000.00 	 38.00 	 38.00 	 13.50 	 35.00 	 2000716.27 	 4475536.72 	 702595.53 	 576931.06 	 1907521.97	 0.0271 	 0.0790 	 0.3329 	 0.3308 	 0.1474 	 593192.39 	 620463.84	 0.60 	 92.74
25000.00 	 38.00 	 38.00 	 13.50 	 5.00 	 1843947.99 	 8770814.00 	 780506.76 	 614739.96 	 1753745.00	 0.0380 	 0.0468 	 0.4222 	 0.0984 	 0.1483 	 641221.86 	 465114.65	 0.88 	 906.10
