log_A_evap,probability density
-0.263828255410668,0.00011906313230037811
-0.24703279572000972,0.00011906313230037811
-0.23023733602935145,5.9531566150189057e-05
-0.2134418763386932,0.0
-0.19664641664803492,0.00011906313230037811
-0.17985095695737668,0.0
-0.16305549726671842,0.0002976578307509453
-0.14626003757606015,0.00017859469845056718
-0.1294645778854019,0.00017859469845056718
-0.11266911819474362,0.00047625252920151245
-0.09587365850408536,0.0005953156615018906
-0.0790781988134271,0.0005357840953517024
-0.062282739122768854,0.0011310997568535922
-0.04548727943211059,0.0011310997568535922
-0.028691819741452324,0.0008929734922528359
-0.011896360050794058,0.0015478207199049155
0.004899099639864207,0.0015478207199049155
0.021694559330522473,0.0023217310798573734
0.03849001902118074,0.0034528308367109653
0.055285478711839,0.0035123624028611544
0.07208093840249727,0.00446486746126418
0.08887639809315553,0.004643462159714747
0.1056718577838138,0.006846130107271742
0.12246731747447204,0.00636987757807025
0.13926277716513027,0.010001303113231762
0.15605823685578854,0.011787250097737434
0.1728536965464468,0.014228044309895186
0.18964915623710507,0.017442748882005397
0.20644461592776334,0.022443400438621273
0.2232400756184216,0.028634683318240938
0.2400355353090799,0.03357580330870652
0.25683099499973816,0.04548211653874459
0.27362645469039637,0.05703124037188131
0.29042191438105464,0.0753074311799889
0.3072173740717129,0.09316690102504618
0.32401283376237117,0.12037282675568188
0.34080829345302943,0.15543691921814415
0.3576037531436877,0.2015738829845395
0.37439921283434596,0.2905735743790737
0.39119467252500423,0.47911004437671995
0.4079901322156625,0.7650401565960822
0.42478559190632076,0.9618515142886014
0.441581051596979,1.1665805702791088
0.4583765112876373,1.3331498923673293
0.47517197097829555,1.5040650187845315
0.49196743066895376,1.5680019208298295
0.5087628903596121,1.6426545047821615
0.5255583500502703,1.7354642164103284
0.5423538097409285,1.8327983270658645
0.5591492694315868,1.948646754794132
0.5759447291222451,2.0780088480384924
0.5927401888129034,2.1725449750850214
0.6095356485035616,2.236422345564145
0.6263311081942199,2.2993472109848945
0.6431265678848782,2.3525088995570136
0.6599220275755364,2.3701897747036504
0.6767174872661946,2.399360242117212
0.693512946956853,2.4610944762149574
0.7103084066475113,2.5577737396428644
0.7271038663381695,2.5665248798669764
0.7438993260288277,2.5612861020457256
0.760694785719486,2.426506636281698
0.7774902454101442,2.2329695147274635
0.7942857051008024,2.0275856115092825
0.8110811647914608,1.7991034606248577
0.827876624482119,1.551333082307792
0.8446720841727772,1.335531155013337
0.8614675438634355,1.1428274753851755
0.8782630035540938,0.9463733070895523
0.895058463244752,0.7880788726962106
0.9118539229354102,0.6512753336830662
0.9286493826260686,0.5410228731729164
0.9454448423167269,0.43630684831473415
0.9622403020073851,0.3544509448582292
0.9790357616980433,0.2771789719952793
0.9958312213887016,0.21598052199288517
1.01262668107936,0.16865292690348505
1.0294221407700181,0.1322196084195712
1.0462176004606762,0.09846521041241238
1.0630130601513348,0.06929474299881982
1.0798085198419929,0.052268715079866516
1.096603979532651,0.03458783993325973
1.1133994392233095,0.023098247666273275
1.1301948989139676,0.011727718531587206
1.146990358604626,0.007441445768773707
1.1637858182952843,0.002559857344458121
1.1805812779859424,0.0010120366245532106
1.197376737676601,0.0005357840953516998
1.214172197367259,0.00023812626460075858
1.230967657057917,0.00023812626460075547
1.2477631167485757,0.00011906313230037773
1.2645585764392338,0.0002976578307509443
1.281354036129892,0.00023812626460075858
1.2981494958205504,0.00017859469845056658
1.3149449555112085,5.953156615018887e-05
1.3317404152018668,0.0
1.3485358748925251,5.953156615018887e-05
1.3653313345831832,0.0
1.3821267942738418,0.0
1.3989222539644999,5.953156615018887e-05
