eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
0.6826431274414063,21241.531372070312,297.7857971191406,317.39179077148435,0.47641445993076914,0.7893402106742996
0.5826431274414063,26241.531372070312,287.7857971191406,307.39179077148435,0.8433819618881837,0.952136892435857
0.5951431274414063,24366.531372070312,294.0357971191406,311.14179077148435,0.6038237155222507,0.89931758597604
0.6951431274414063,29366.531372070312,284.0357971191406,321.14179077148435,0.708746862608801,1.1368985403178637
0.7451431274414063,21866.531372070312,279.0357971191406,306.14179077148435,0.6417795498809733,0.7536593162354257
0.6451431274414063,26866.531372070312,289.0357971191406,316.14179077148435,0.7486839625148092,1.0266260727767773
0.6201431274414063,20616.531372070312,286.5357971191406,308.64179077148435,0.5899678801304661,0.7204923474924005
0.7201431274414063,25616.531372070312,296.5357971191406,318.64179077148435,0.6563379333485295,0.9782748007739162
0.6701431274414062,23116.531372070312,291.5357971191406,303.64179077148435,0.8464154065368681,0.7808052888955493
0.5701431274414063,28116.531372070312,281.5357971191406,313.64179077148435,0.722079591042464,1.0637013665295718
0.5638931274414063,22804.031372070312,284.6607971191406,318.01679077148435,0.47823001786240465,0.8765852015611804
0.6638931274414063,27804.031372070312,294.6607971191406,308.01679077148435,0.7787903535253733,0.9975982561219534
0.7138931274414063,20304.031372070312,289.6607971191406,323.01679077148435,0.39088227633224876,0.7726548641833871
0.6138931274414063,25304.031372070312,279.6607971191406,313.01679077148435,0.6304433749860168,0.9555214856254578
0.6388931274414062,21554.031372070312,297.1607971191406,315.51679077148435,0.48744447054082324,0.7982735422214573
0.7388931274414063,26554.031372070312,287.1607971191406,305.51679077148435,0.9185057277113599,0.9316364282343895
0.6888931274414063,24054.031372070312,282.1607971191406,320.51679077148435,0.5121270067940332,0.9375404873661024
0.5888931274414063,29054.031372070312,292.1607971191406,310.51679077148435,0.7703486518205138,1.071612690412696
0.5763931274414062,20929.031372070312,280.9107971191406,304.26679077148435,0.5981608395618782,0.7088244405347633
0.6763931274414063,25929.031372070312,290.9107971191406,314.26679077148435,0.7770150356608941,0.9762080690777176
0.7263931274414063,23429.031372070312,295.9107971191406,309.26679077148435,0.6202098490544377,0.8278456233982395
0.6263931274414063,28429.031372070312,285.9107971191406,319.26679077148435,0.7050006338326796,1.1001648656587055
0.6013931274414063,24679.031372070312,293.4107971191406,306.76679077148435,0.6449907432104219,0.8782914683820696
0.7013931274414062,29679.031372070312,283.4107971191406,316.76679077148435,0.7900106528724726,1.1280346877182588
0.6513931274414063,22179.031372070312,288.4107971191406,311.76679077148435,0.6374452959129487,0.8098131055884564
0.5513931274414063,27179.031372070312,298.4107971191406,321.76679077148435,0.652555785922667,1.0634590928387744
0.5510025024414062,22159.500122070312,280.2467346191406,307.35272827148435,0.583051367098053,0.7887752790480825
0.6510025024414063,27159.500122070312,290.2467346191406,317.35272827148435,0.7527016186781379,1.042631224007774
0.7010025024414063,24659.500122070312,295.2467346191406,312.35272827148435,0.6448666623839951,0.9063075934093181
0.6010025024414063,29659.500122070312,285.2467346191406,322.35272827148435,0.6716203693649844,1.1529595524527336
0.6260025024414063,23409.500122070312,292.7467346191406,304.85272827148435,0.6048425068450266,0.8072422767599011
0.7260025024414063,28409.500122070312,282.7467346191406,314.85272827148435,0.7821864087962785,1.0725778094768021
0.6760025024414062,20909.500122070312,287.7467346191406,309.85272827148435,0.6129260891639625,0.736375541844395
0.5760025024414063,25909.500122070312,297.7467346191406,319.85272827148435,0.6240864164475214,1.007975580547958
0.5885025024414063,24034.500122070312,283.9967346191406,313.60272827148435,0.6105047586533845,0.9075084790988367
0.6885025024414063,29034.500122070312,293.9967346191406,303.60272827148435,0.8486437771549521,0.999240334152796
0.7385025024414062,21534.500122070312,288.9967346191406,318.60272827148435,0.5233427582201485,0.8111040847495988
0.6385025024414063,26534.500122070312,278.9967346191406,308.60272827148435,0.753066474637285,0.9734091589836451
0.6135025024414062,20284.500122070312,296.4967346191406,316.10272827148435,0.41082163772901986,0.7443272487703083
0.7135025024414063,25284.500122070312,286.4967346191406,306.10272827148435,0.8503594159886728,0.8926604338878136
0.6635025024414063,22784.500122070312,281.4967346191406,321.10272827148435,0.4299271511906614,0.8870416419487634
0.5635025024414063,27784.500122070312,291.4967346191406,311.10272827148435,0.8691704022930058,1.0336422805047167
0.5697525024414063,23097.000122070312,294.6217346191406,310.47772827148435,0.552996871821243,0.8433680519226947
0.6697525024414063,28097.000122070312,284.6217346191406,320.47772827148435,0.6731808874827203,1.0917252291219675
0.7197525024414063,20597.000122070312,279.6217346191406,305.47772827148435,0.5939202647698877,0.6916428329292648
0.6197525024414063,25597.000122070312,289.6217346191406,315.47772827148435,0.7125607408925324,0.9763458441778334
0.6447525024414062,21847.000122070312,287.1217346191406,312.97772827148435,0.5860379617232763,0.8043124516024265
0.7447525024414063,26847.000122070312,297.1217346191406,322.97772827148435,0.6851014276193996,1.0403569356419944
