Nb_plates,CDF
16.904100994677357,0.0002
16.97415547048145,0.0004
17.171483754027392,0.0006
17.267502270270484,0.0008
17.275485348006914,0.001
17.465640084014865,0.0012
17.575657377968138,0.0014
17.713370338780148,0.0016
17.74016204405769,0.0018
17.75319243753202,0.002
17.75926412427591,0.0022
17.768440633178244,0.0024
17.779291811632653,0.0026
17.83641532100966,0.0028
17.914895945323373,0.003
17.915643988628553,0.0032
17.929679983719826,0.0034
17.937443585381917,0.0036
17.947341990658984,0.0038
17.955527337966373,0.004
17.996244264583297,0.0042
18.060222984709277,0.0044
18.10066774361849,0.0046
18.185693335969273,0.0048
18.209237334069797,0.005
18.244603037691803,0.0052
18.26148439848803,0.0054
18.300101531778704,0.0056
18.364946730510194,0.0058
18.510179843109764,0.006
18.630264719852565,0.0062
18.67747868664288,0.0064
18.707615869024522,0.0066
18.7441737053457,0.0068
18.797591914709248,0.007
18.832021556556192,0.0072
18.84746390736435,0.0074
18.849668913380505,0.0076
18.874111121373538,0.0078
18.895253105226285,0.008
18.90488299136394,0.0082
18.985899294626215,0.0084
19.010123997100326,0.0086
19.07061525018802,0.0088
19.07923619108553,0.009
19.085555524853557,0.0092
19.095686491296767,0.0094
19.115382616570844,0.0096
19.12033246278166,0.0098
19.158655807172234,0.01
19.218882654197458,0.0102
19.21960337281822,0.0104
19.29225186538656,0.0106
19.38192410871272,0.0108
19.42398526553271,0.011
19.43366522450599,0.0112
19.438243745569583,0.0114
19.52441295972877,0.0116
19.55074062952829,0.0118
19.561183264783512,0.012
19.59687593270774,0.0122
19.652653046566677,0.0124
19.674964027019143,0.0126
19.686754852948486,0.0128
19.70046033033455,0.013
19.711917012847287,0.0132
19.72014118668099,0.0134
19.724907250470498,0.0136
19.733685167870355,0.0138
19.758273615276096,0.014
19.79118164498184,0.0142
19.794938575396827,0.0144
19.800178185576122,0.0146
19.804002665141162,0.0148
19.832929696206747,0.015
19.864692192825355,0.0152
19.885219169603946,0.0154
19.896480236611996,0.0156
19.919679164203156,0.0158
19.933045135620212,0.016
19.953219562646062,0.0162
19.956981485140748,0.0164
19.96642410619115,0.0166
19.987470476748047,0.0168
19.998577064011254,0.017
20.09774381943568,0.0172
20.110034497337747,0.0174
20.130401245097833,0.0176
20.130610453137912,0.0178
20.13097144862119,0.018
20.14599259852848,0.0182
20.16199712741488,0.0184
20.167165763271058,0.0186
20.172709650463933,0.0188
20.173065228350378,0.019
20.2100785265966,0.0192
20.212457045182546,0.0194
20.213412825671107,0.0196
20.215046206227402,0.0198
20.224934062376676,0.02
20.251935053518668,0.0202
20.273503443942168,0.0204
20.281580573875114,0.0206
20.29321975542155,0.0208
20.296230571398624,0.021
20.325914344741154,0.0212
20.350478162603107,0.0214
20.37559420650892,0.0216
20.418042700685834,0.0218
20.43818739207584,0.022
20.507867736942245,0.0222
20.52119665109596,0.0224
20.53347069707153,0.0226
20.555350784589955,0.0228
20.563032643361634,0.023
20.57194014594313,0.0232
20.585284595487774,0.0234
20.597363726432473,0.0236
20.60008248649429,0.0238
20.626320005885244,0.024
20.649754221117504,0.0242
20.65443217897697,0.0244
20.6796591254458,0.0246
20.71564511547783,0.0248
20.731808545662677,0.025
20.738329513385175,0.0252
20.7607055939521,0.0254
20.771986417454922,0.0256
20.79703834092263,0.0258
20.799066919177385,0.026
20.80186084596764,0.0262
20.828269943786633,0.0264
20.831252365161415,0.0266
20.851187936983333,0.0268
20.855584847571777,0.027
20.85762566315787,0.0272
