name,First-order Sobol indices,Total-order Sobol indices  
h_condensation,0.430253,0.499536  
beta,0.172999,0.215826  
Q,0.162798,0.165493  
h_single_phase,0.079114,0.109515  
phi,0.011208,0.102519  
f_single_phase,0.006622,0.024344  
T4_prime,0.009348,0.013426  
gamma,0.000293,0.002709  
f_evaporation,0.000035,0.002601  
f_condensation,0.000027,0.002595  
eta_is,0.000509,0.002461  
T1_prime,0.000193,0.002275  
h_evaporation,0.000147,0.002210  
