name,First-order Sobol indices,Total-order Sobol indices  
h_condensation,0.439303,0.489389  
beta,0.172053,0.205134  
Q,0.159458,0.161555  
h_single_phase,0.085433,0.094859  
phi,0.010843,0.088503  
T4_prime,0.012624,0.022535  
f_single_phase,0.009201,0.022182  
h_evaporation,0.000062,0.004673  
eta_is,0.000723,0.004670  
f_condensation,0.000887,0.004648  
T1_prime,0.000189,0.003971  
gamma,0.000897,0.003072  
f_evaporation,0.000313,0.002823  
