name,First-order Sobol indices,Total-order Sobol indices  
beta,0.417287,0.417287  
phi,0.307662,0.307662  
T1_prime,0.081193,0.081193  
f_evaporation,0.043088,0.043088  
h_condensation,0.026441,0.026441  
eta_is,0.026432,0.026432  
T4_prime,0.025089,0.025089  
h_evaporation,0.023753,0.023753  
gamma,0.023013,0.023013  
Q,0.012848,0.012848  
f_condensation,0.009218,0.009218  
h_single_phase,0.003374,0.003374  
f_single_phase,0.000602,0.000602  
