log_A_cond,cumulative probability
-0.006579913541883316,9.985720419799686e-07
0.03226325840972137,1.997144083959937e-06
0.07110643036132605,2.9957161259399058e-06
0.10994960231293074,4.992860209899843e-06
0.14879277426453544,5.9914322518798116e-06
0.1876359462161401,9.985720419799686e-06
0.2264791181677448,1.4978580629699529e-05
0.2653222901193495,2.5962873091479187e-05
0.3041654620709542,5.092717414097841e-05
0.3430086340225589,9.486434398809703e-05
0.38185180597416357,0.0001977172643120338
0.42069497792576827,0.00042838740600940656
0.4595381498773729,0.0010055620462738285
0.49838132182897754,0.0022427928062870098
0.5372244937805822,0.004562475659806477
0.5760676657321869,0.008845351147858563
0.6149108376837916,0.015757466822443906
0.6537540096353963,0.02672378498746792
0.692597181587001,0.042857713469738275
0.7314403535386057,0.0652596786595169
0.7702835254902104,0.09481741110212397
0.8091266974418151,0.13239966847408208
0.8479698693934198,0.1784568067663242
0.8868130413450244,0.23320351896787597
0.9256562132966291,0.2952068541984962
0.9644993852482338,0.36395254785656517
1.0033425571998384,0.4357758405480164
1.0421857291514431,0.5076071218158035
1.081028901103048,0.57508063469239
1.1198720730546525,0.6349090800155779
1.1587152450062574,0.6866131432052167
1.197558416957862,0.7311923948753285
1.2364015889094668,0.7699969044266701
1.2752447608610713,0.8044286670061814
1.3140879328126762,0.8343239167989778
1.3529311047642807,0.8603057627592545
1.3917742767158856,0.8832649311484579
1.43061744866749,0.9031415076440692
1.469460620619095,0.9201302137942744
1.5083037925706995,0.9345605783729269
1.5471469645223044,0.9471096332244892
1.5859901364739089,0.9573999181170927
1.6248333084255138,0.9660695205855627
1.6636764803771182,0.9731044606213116
1.7025196523287232,0.9788372627143186
1.7413628242803276,0.983501592722407
1.7802059962319325,0.9872692050367974
1.819049168183537,0.990134108225238
1.8578923401351415,0.9923489410143496
1.8967355120867464,0.9941024335200664
1.9355786840383509,0.995470477217579
1.9744218559899558,0.9964760392638528
2.0132650279415603,0.9972659097490589
2.0521081998931647,0.9978710444064988
2.0909513718447696,0.9983363789780614
2.1297945437963746,0.9986878763368383
2.168637715747979,0.9989764636569706
2.2074808876995835,0.9991911566459962
2.2463240596511884,0.9993888739103083
2.2851672316027933,0.9995136954155558
2.324010403554398,0.9996155497638377
2.3628535755060023,0.9996804569465664
2.401696747457607,0.999747361273379
2.440539919409212,0.9997883027271002
2.479383091360816,0.9998142656001917
2.518226263312421,0.9998422256173671
2.557069435264026,0.9998731813506685
2.5959126072156304,0.9999031385119279
2.634755779167235,0.9999201142366416
2.67359895111884,0.9999330956731873
2.7124421230704447,0.9999420828215652
2.751285295022049,0.9999600571183208
2.7901284669736537,0.9999650499785308
2.8289716389252586,0.9999690442666986
2.8678148108768635,0.9999760342709925
2.906657982828468,0.9999780314150765
2.9455011547800725,0.9999810271312024
2.9843443267316774,0.9999870185634543
3.0231874986832823,0.9999920114236642
3.0620306706348868,0.9999940085677482
3.1008738425864912,0.9999960057118322
3.139717014538096,0.9999970042838742
3.178560186489701,0.9999980028559161
3.2174033584413055,0.9999980028559161
3.25624653039291,0.9999980028559161
3.295089702344515,0.9999980028559161
3.33393287429612,0.9999980028559161
3.3727760462477243,0.9999980028559161
3.411619218199329,0.9999990014279581
3.4504623901509337,0.9999990014279581
3.4893055621025386,0.9999990014279581
3.528148734054143,0.9999990014279581
3.5669919060057476,0.9999990014279581
3.6058350779573525,0.9999990014279581
3.6446782499089574,0.9999990014279581
3.6835214218605614,0.9999990014279581
3.7223645938121663,0.9999990014279581
3.7612077657637712,0.9999990014279581
3.8000509377153757,0.9999990014279581
3.8388941096669806,1.0
