h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,log_A_evap,log_A_cond
1.0647969429667303,0.9179205324086119,0.8887445277576844,0.9119026178370765,0.897493653519976,0.8024145414176322,58.79905700683594,1.1460372924804687,0.5936111450195314,0.370141521861471,1.0632209571317308
0.8551598199345452,1.1220708664178685,1.0915292168086481,1.1150684412715883,1.0998485197284054,1.0356304761276114,43.79905700683594,1.2460372924804686,0.4936111450195313,0.8023820106241327,0.9805633103500311
0.8889861015584576,0.8889861015584576,0.7401946497037701,1.0345160891429532,1.0225255001584996,1.0118107790299664,30.674057006835938,1.1335372924804685,0.6311111450195314,1.0160785607336202,1.909898513311102
1.091750474781289,1.091750474781289,1.0156825195272663,0.7998027986231245,0.7663861819878269,0.7208661677843891,45.67405700683594,1.2335372924804686,0.5311111450195314,0.5938855420507761,0.8086238412422907
1.3069002212014276,0.992334611922456,1.1218153830277624,1.149783833622914,0.9254883823052188,1.116529196337884,53.17405700683594,1.1835372924804686,0.5811111450195313,0.615317800993489,0.7830866571429413
0.992334611922456,1.3069002212014276,0.917707208542329,0.9385379558186369,1.131510277164149,0.9131878392612451,38.17405700683594,1.2835372924804687,0.48111114501953134,0.8316853949773146,1.11237412953571
0.9440692125037238,0.9440692125037238,1.0645954562463051,1.0856480571314584,0.9753310902311707,0.964469839350623,34.42405700683594,1.2085372924804687,0.6061111450195313,1.639372679615895,1.1245021145631662
1.158469617790114,1.158469617790114,0.8548669155541226,0.8821317690750021,1.226743039844323,1.1978179293233497,49.42405700683594,1.1085372924804686,0.5061111450195314,0.22382801743252675,1.1913247717204465
1.0397993111493196,0.811652863782864,0.9684230318288545,1.2737426511634355,1.0721259421104523,0.8485826658353093,56.92405700683594,1.2585372924804688,0.5561111450195313,0.9090125600948971,1.0907643037510124
0.811652863782864,1.0397993111493196,1.207416777559972,0.9871990915194586,0.8653517499017039,1.0603903891988753,41.92405700683594,1.1585372924804687,0.4561111450195313,0.4830739439607029,0.9504397404299445
0.782330559370001,0.782330559370001,1.003904616960243,0.9255143435010614,0.9385129964572166,1.1726469500602843,48.48655700683594,1.1022872924804685,0.4748611450195313,0.8299233485908322,1.1914368803776627
1.0277448001468406,1.0277448001468406,0.6531714912598187,1.1315439839568395,1.1497460565352102,0.9522553985182781,33.48655700683594,1.2022872924804686,0.5748611450195313,1.5155753400912624,1.8221298881420964
1.1392437702509957,0.9312564304341209,0.9036755171702278,0.7664633245477763,1.0344925250237105,1.0478472132992789,40.98655700683594,1.1522872924804686,0.5248611450195313,0.4987543966727546,1.1545249143945093
0.9312564304341209,1.1392437702509957,1.1061305596000142,1.0225487095201073,0.7997468653134098,0.8275420674487409,55.98655700683594,1.2522872924804687,0.6248611450195314,0.7773517756401931,0.9525464504250377
0.9805336232956336,0.9805336232956336,0.8348053794898569,0.97535435125767,1.0856210465072291,0.45208046720176565,52.23655700683594,1.2272872924804685,0.4998611450195313,0.6744995812874504,1.1377952866073433
1.2443902508018885,1.2443902508018885,1.0519219412409895,1.226815001189529,0.8821005171180997,1.0000487663437874,37.23655700683594,1.1272872924804687,0.5998611450195314,0.4547326167696162,0.9633219916297564
1.0779585421543174,0.8728823463371995,1.180350627092677,0.8653860812235181,0.9871760587827272,0.8988877511687268,44.73655700683594,1.2772872924804686,0.5498611450195313,0.8537204389520722,0.9438291901551862
0.8728823463371995,1.0779585421543174,0.9562942755528924,1.0721517044377389,1.273621413330639,1.1012346930814707,59.73655700683594,1.1772872924804687,0.6498611450195313,0.5587262892313662,0.9997922714240156
0.8351416461010989,0.9039010384495849,1.1389615465192924,1.416353920085102,1.1150376439219005,1.1331442798462075,46.61155700683594,1.2897872924804688,0.4873611450195313,1.0602587988553018,1.2473935862267689
1.0521169109045818,1.1063664981241288,0.9310524473440941,0.9989644241384915,0.9118753477076534,0.9267384871450913,31.611557006835938,1.1897872924804687,0.5873611450195313,1.5444275020688119,1.3483161512790947
1.1807294378432156,0.6557778697418195,0.7818030581209274,1.0998771619418242,0.7143531360770365,1.0236459774640005,39.11155700683594,1.2397872924804687,0.5373611450195314,1.9399639834224112,1.2894004515282744
0.9564857918777936,1.0040882730821554,1.0275580631242547,0.8975226363532388,1.0107003719507062,0.770039981568121,54.11155700683594,1.1397872924804686,0.6373611450195313,0.34173745748776174,0.8976378495918006
0.9039010384495849,0.8351416461010989,0.9803484649549005,1.1705607157049145,0.8467280790038619,0.8670002812413651,50.36155700683594,1.1647872924804685,0.4623611450195313,0.5898951040824638,1.0202405158931327
1.1063664981241288,1.0521169109045818,1.2437005737767808,0.9511133270493295,1.0591915486018664,1.0733714203199065,35.36155700683594,1.2647872924804686,0.5623611450195314,1.1444199189020354,0.9545761426990776
1.0040882730821554,0.9564857918777936,1.0777484801325932,1.046707657825927,1.1952060892992393,0.9764527695243971,42.86155700683594,1.1147872924804687,0.5123611450195313,0.500324795639389,0.9773004112791521
0.6557778697418195,1.1807294378432156,0.8726192447083089,0.8254250060554769,0.9633300177828725,1.230276400810688,57.86155700683594,1.2147872924804686,0.6123611450195313,0.5485749243991985,1.2867314969611563
0.6736020337987387,0.8209779364084392,0.996560237067802,1.0181017307215192,1.205978642128261,1.061986549535266,37.58811950683594,1.2452560424804686,0.6053298950195314,1.773705338074998,1.3627211848292569
1.0055577658717876,1.0443825891655834,1.3539380570616888,0.7503561900843287,0.9678538244244461,0.8510075006344922,52.58811950683594,1.1452560424804685,0.5053298950195313,0.26877405412861183,0.4546356663598899
1.1082635902890068,0.9487658466375627,1.0968963097528055,1.125189211505416,0.8539756481824576,1.2013776988283071,45.08811950683594,1.2952560424804687,0.5553298950195313,0.9599128817849376,1.1422702948224082
0.9056974731693269,1.1663887599937566,0.8944654902275131,0.9204874833485062,1.0639854092636583,0.965978579464297,30.088119506835938,1.1952560424804686,0.4553298950195313,1.6736518902041393,1.6119542750968658
0.958015400241448,0.9967438737524165,1.166049528247557,1.0672430829844641,0.7376638722928756,0.9149185849314045,41.33811950683594,1.1202560424804686,0.6303298950195313,0.4809203465483632,0.9030114866046424
1.1838023612024902,1.3569805672376583,0.9485711847802459,0.8586593985311369,1.0151230674318736,1.1185256009857114,56.33811950683594,1.2202560424804687,0.5303298950195313,0.5872332320657946,0.8149140099655762
1.0536798740213726,0.8947005077419408,0.8206031337602475,1.2138596924946936,1.1210430980788297,0.7287666455300441,48.83811950683594,1.1702560424804687,0.5803298950195314,0.5982473635858918,1.2239902159138243
0.8378024994166708,1.0971226048387501,1.0441908195184113,0.9708766657123242,0.917059549979304,1.0132846601823664,33.83811950683594,1.2702560424804688,0.4803298950195313,1.3366840206932908,1.2225239315778353
0.8749732642576883,0.9229920866302527,0.861750643737639,0.8918852412928316,0.9915934473642675,1.0371430647876014,39.46311950683594,1.1577560424804687,0.6428298950195314,0.6588240156361526,1.4090699936364453
1.0796446001417044,1.1283129863974657,1.0694644562842308,1.0944423839306485,1.3011298757262801,0.8058593802337144,54.46311950683594,1.2577560424804686,0.5428298950195314,0.8299899557943452,1.0071017505917814
1.2501033335071572,0.7586945327889101,1.2195443809047102,0.9945570556369058,1.0908597407928375,1.1540475673835164,46.96311950683594,1.1077560424804687,0.5928298950195313,0.713960302495665,0.5768466862407977
