log_A_evap,cumulative probability
-3.972288527402121,9.995601935148534e-07
-3.8578211099228783,9.995601935148534e-07
-3.743353692443635,9.995601935148534e-07
-3.628886274964392,9.995601935148534e-07
-3.5144188574851487,9.995601935148534e-07
-3.399951440005906,9.995601935148534e-07
-3.2854840225266626,1.9991203870297067e-06
-3.17101660504742,1.9991203870297067e-06
-3.0565491875681765,1.9991203870297067e-06
-2.9420817700889335,2.99868058054456e-06
-2.8276143526096904,3.9982407740594134e-06
-2.7131469351304474,3.9982407740594134e-06
-2.5986795176512043,3.9982407740594134e-06
-2.4842121001719613,4.997800967574267e-06
-2.369744682692718,4.997800967574267e-06
-2.255277265213475,7.996481548118827e-06
-2.140809847734232,9.995601935148534e-06
-2.0263424302549886,1.5992963096237654e-05
-1.9118750127757458,1.799208348326736e-05
-1.7974075952965027,2.398944464435648e-05
-1.6829401778172597,2.99868058054456e-05
-1.5684727603380166,4.398064851465355e-05
-1.4540053428587736,5.79744912238615e-05
-1.3395379253795305,7.29678941265843e-05
-1.2250705079002875,0.00010295469993202991
-1.1106030904210444,0.00013693974651153492
-0.9961356729418014,0.00019291511734836672
-0.8816682554625583,0.0002618847707008916
-0.7672008379833153,0.00037483507256807005
-0.6527334205040722,0.0005567550277877734
-0.5382660030248292,0.0008306345208108433
-0.42379858554558614,0.0012804366078925274
-0.3093311680663431,0.0020361041141897566
-0.19486375058710004,0.0033705169725320857
-0.08039633310785699,0.006087321578505458
0.034071084371386284,0.012047699012434528
0.14853850185062933,0.027509895645915796
0.2630059193298724,0.07051297429131181
0.37747333680911543,0.15290672104274117
0.4919407542883585,0.26010555355643517
0.6064081717676015,0.3911309024029427
0.7208755892468446,0.5368168006077325
0.8353430067260876,0.6535614329694933
0.9498104242053307,0.7364089800487784
1.0642778416845737,0.7973291751629282
1.1787452591638168,0.8428211586901763
1.2932126766430598,0.8785614329694934
1.4076800941223029,0.9071378593418895
1.522147511601546,0.93052556874975
1.636614929080789,0.9489734516812601
1.751082346560032,0.9632591659669744
1.865549764039275,0.9743242973091838
1.9800171815185181,0.9825576746231657
2.094484598997761,0.9883741153892286
2.2089520164770042,0.9923783535244491
2.3234194339562473,0.9951371396585501
2.4378868514354903,0.9968753748350725
2.5523542689147334,0.9979708928071648
2.6668216863939764,0.9986435968174002
2.7812891038732195,0.9990824037423532
2.8957565213524625,0.9993972652033104
3.0102239388317056,0.9996001759225939
3.1246913563109486,0.9997311183079444
3.2391587737901917,0.9998110831234256
3.353626191269435,0.9998750549758105
3.4680936087486782,0.9999100395825835
3.5825610262279213,0.9999320299068408
3.6970284437071643,0.9999510215505176
3.8114958611864074,0.9999670145136139
3.9259632786656504,0.9999740114349686
4.0404306961448935,0.9999770101155491
4.154898113624137,0.9999820079165166
4.26936553110338,0.9999900043980647
4.383832948582622,0.9999920035184517
4.498300366061866,0.9999940026388388
4.612767783541109,0.9999950021990323
4.727235201020352,0.9999950021990323
4.841702618499594,0.9999950021990323
4.956170035978838,0.9999960017592258
5.070637453458081,0.9999960017592258
5.185104870937324,0.9999980008796128
5.299572288416567,0.9999990004398063
5.41403970589581,0.9999990004398063
5.528507123375054,0.9999990004398063
5.642974540854296,0.9999990004398063
5.757441958333539,0.9999990004398063
5.871909375812782,0.9999990004398063
5.986376793292026,0.9999990004398063
6.100844210771268,0.9999990004398063
6.215311628250511,0.9999990004398063
6.3297790457297545,0.9999990004398063
6.444246463208998,0.9999990004398063
6.558713880688241,0.9999990004398063
6.673181298167483,0.9999990004398063
6.787648715646727,0.9999990004398063
6.90211613312597,0.9999990004398063
7.016583550605214,0.9999990004398063
7.131050968084456,0.9999990004398063
7.245518385563699,0.9999990004398063
7.359985803042942,0.9999999999999998
