log_A_evap_LT,cumulative probability
-2.198369128119335,1.995452364062302e-06
-2.1488225919764012,1.995452364062302e-06
-2.099276055833468,3.990904728124604e-06
-2.0497295196905347,4.9886309101557555e-06
-2.0001829835476013,8.97953563828036e-06
-1.950636447404668,1.1972714184373812e-05
-1.9010899112617345,1.3968166548436113e-05
-1.851543375118801,2.993178546093453e-05
-1.8019968389758678,5.6870392375775605e-05
-1.7524503028329343,9.57817134749905e-05
-1.7029037666900009,0.000171608903309358
-1.6533572305470676,0.0002993178546093453
-1.6038106944041342,0.0005307903288405723
-1.5542641582612007,0.000859042242728821
-1.5047176221182672,0.0014427120592170443
-1.455171085975334,0.002377581491780233
-1.4056245498324005,0.003845236705548056
-1.3560780136894672,0.006142002376583765
-1.3065314775465338,0.009411551075099847
-1.2569849414036003,0.013813518990221286
-1.207438405260667,0.020087221222833164
-1.1578918691177336,0.02829351907003938
-1.1083453329748,0.038596039625693045
-1.0587987968318666,0.05153455275427301
-1.0092522606889334,0.06681772241062618
-0.9597057245459999,0.0853534794204009
-0.9101591884030664,0.10690636040463783
-0.8606126522601331,0.13196724664489629
-0.8110661161171997,0.15998539328869507
-0.7615195799742662,0.19142673846304273
-0.7119730438313329,0.22634615710795097
-0.6624265076883995,0.26465584931940106
-0.612879971545466,0.3056574067699712
-0.5633334354025327,0.3489826684984919
-0.5137868992595993,0.39437821205472723
-0.46424036311666583,0.44133519708584135
-0.41469382697373247,0.4893068696440811
-0.3651472908307991,0.5371967286553944
-0.31560075468786564,0.5847643221099115
-0.26605421854493216,0.6311186805270788
-0.2165076824019987,0.6759874246592017
-0.16696114625906544,0.7183229420151475
-0.11741461011613219,0.7578229215617607
-0.06786807397319872,0.7942099954204368
-0.018321537830265244,0.8269423982743328
0.03122499831266823,0.8558006303634018
0.0807715344556017,0.8811708117200899
0.13031807059853495,0.9028833288934518
0.1798646067414682,0.9213532359752125
0.22941114288440168,0.9362373151587532
0.27895767902733515,0.9486689833868613
0.3285042151702686,0.9585255203391471
0.3780507513132021,0.9664983502597579
0.42759728745613557,0.9727700570400057
0.4771438235990688,0.977965217269842
0.5266903597420021,0.982064874151808
0.5762368958849355,0.9853543773739647
0.625783432027869,0.9880282835418082
0.6753299681708025,0.9902412402135533
0.724876504313736,0.992054108686304
0.7744230404566692,0.9935177729953436
0.8239695765996025,0.9946661558308615
0.8735161127425359,0.9956199820608833
0.9230626488854694,0.9963982084828676
0.9726091850284029,0.9970028305491785
1.0221557211713364,0.9975356163303831
1.0717022573142698,0.9979536636006542
1.121248793457203,0.9983138427523675
1.1707953296001363,0.9985912106309721
1.2203418657430698,0.9988286694622955
1.2698884018860033,0.9990471714961604
1.3194349380289367,0.9992207758518338
1.3689814741718702,0.9993484848031338
1.4185280103148035,0.9994791869329799
1.4680745464577367,0.9995689822893626
1.5176210826006702,0.999642814026833
1.5671676187436037,0.999708663954847
1.6167141548865371,0.9997615434424947
1.6662606910294706,0.9998054433945041
1.715807227172404,0.999838368358511
1.7653537633153373,0.9998623137868797
1.8149002994582708,0.9998842637628844
1.8644468356012043,0.9999042182865251
1.9139933717441373,0.9999211796316196
1.9635399078870708,0.9999301591672579
2.0130864440300043,0.9999421318814423
2.0626329801729377,0.9999481182385345
2.112179516315871,0.9999541045956266
2.1617260524588047,0.9999620864050829
2.211272588601738,0.9999720636669032
2.260819124744671,0.9999780500239953
2.3103656608876046,0.9999870295596336
2.359912197030538,0.9999930159167257
2.4094587331734716,0.9999940136429077
2.459005269316405,0.9999940136429077
2.508551805459338,0.9999950113690897
2.5580983416022716,0.9999960090952718
2.607644877745205,0.9999970068214538
2.6571914138881385,0.9999990022738178
2.706737950031072,0.9999999999999998
